icon,name,rarity,value,description,monster
https://static.wikia.nocookie.net/monsterhunter/images/2/21/MH4G-Scale_Icon_Red.png,Glavenus Plate,5,4850,"A sharp scale that grows near the Glavenus's tail, it has the same role -- a short blade.",Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/3/35/MH4G-Ball_Icon_Red.png,Glavenus Fire Orb,7,9700,A red orb that grows within a flaming bursa. One peek can set even your soul aflame.,Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/2/21/MH4G-Scale_Icon_Red.png,Hyper Glavenus Scale,6,1980,"Darker than normal Glavenus scales, this Hyper scale emits an ominous glow.",Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Scale_Icon_Dark_Red.png,Hellblade Scale,6,770,A Hellblade Glavenus scale. Explodes violently if not handled with care.,Hellblade Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Scale_Icon_Dark_Red.png,Hellblade Scale+,7,2310,A superior Hellblade Glavenus scale. Explodes violently if not handled with care.,Hellblade Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/FourthGen-Carapace_Icon_Dark_Red.png,Hellblade Shell,6,1090,A shell taken from a Hellblade Glavenus. Explodes violently if not handled with care.,Hellblade Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/FourthGen-Carapace_Icon_Dark_Red.png,Hellblade Carapace,7,3270,A hard Hellblade Glavenus shell. Explodes violently if not handled with care.,Hellblade Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/a/a3/FourthGen-Sac_Icon_Dark_Red.png,Hellblade Powder,6,1540,Powder taken from a Hellblade Glavenus. Explodes violently if not handled with care.,Hellblade Glavenus
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Gore Magala Scale,4,540,A black scale artisans fear because of the ill fortune said to surround it.,Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Gore Magala Scale+,6,1290,"A deep black scale that seems to devour surrounding light, not reflect it.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Carapace_Icon_Grey.png,Gore Magala Shell,4,420,"The Gore Magala's outer shell, said to eat the flesh of half-hearted attackers.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Carapace_Icon_Grey.png,Gore Magala Carapace,6,1150,"The Gore Magala's handsome black suit of armor, said to negate all blows.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Gore Magala Wing,4,980,"A writhing, jet black flight organ almost too hideous to be called a ""wing"".",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Gore Magala Wing+,6,2100,A horrifying wing that casts a hungry shadow over prey and drives them insane.,Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Gore Magala Ripclaw,4,680,"A menacing claw that carves beautiful, indelible curves through soft, pink flesh.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Gore Magala Ripclaw+,6,1580,A claw from a third foreleg that inflicts Frenzy and generations of suffering.,Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Gore Magala Tail,4,1100,"A plient tail covered in reverse scales that strikes like a whip, not a blade.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Gore Magala Plate,5,5040,Plating from the wing-limbs of the Gore Magala. Hunger and madness deepen the hue.,Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/5/5b/MH4G-Ball_Icon_Grey.png,Gore Magala Nyctgem,7,8000,"A pure, dark jewel that imprisons and then destroys all nearby light.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Gore Magala Feeler,4,1240,The Gore Magala's versatile sensory organ and lifeline. It serves many purposes.,Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Gore Magala Feeler+,6,2100,A well-honed sensory organ that oozes violet melancholy from its infected tip.,Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Defiled Scale,4,560,A Frenzy-infested scale with patches of sickly color that make for a dangerous weapon.,Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Hyper G. Magala Scale,(?),(?),"Darker than normal Gore Magala scales, this Hyper scale emits an ominous glow.",Gore Magala
https://static.wikia.nocookie.net/monsterhunter/images/6/6e/MH4G-Scale_Icon_Dark_Green.png,Great Maccao Scale,4,220,A scale that gets stronger when struck. Scales from the hands and feet are especially tough.,Great Maccao
https://static.wikia.nocookie.net/monsterhunter/images/6/6e/MH4G-Scale_Icon_Dark_Green.png,Great Maccao Scale+,6,660,"A superior Great Maccao scale. The rarer, yellow scales are often used as decorations.",Great Maccao
https://static.wikia.nocookie.net/monsterhunter/images/3/32/MH4G-Hide_Icon_Red.png,Great Maccao Hide,4,250,"The braver the specimen, the duller and stronger this red hide becomes. Highly prized.",Great Maccao
https://static.wikia.nocookie.net/monsterhunter/images/3/32/MH4G-Hide_Icon_Red.png,Great Maccao Hide+,6,(?),"Top-grade red Great Maccao hide. It is valued for its scars, and is used to reward valor.",Great Maccao
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Champion's Crest,4,600,"Maccao males have decorative feathers, whose beauty is directly related to strength.",Great Maccao
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Maccao Tailspike,4,540,"Extremely hard, it provides balance, gripping the ground like claws.",Great Maccao
https://static.wikia.nocookie.net/monsterhunter/images/3/3e/MH4G-Hide_Icon_Blue.png,Rubbery Hide,4,370,"Highly elastic Gypceros hide. A good insulator, resistant to electricity.",Gypceros
https://static.wikia.nocookie.net/monsterhunter/images/3/3e/MH4G-Hide_Icon_Blue.png,Rubbery Hide+,6,1110,"High-quality, highly elastic Gypceros hide. Gives off a strange scent.",Gypceros
https://static.wikia.nocookie.net/monsterhunter/images/5/58/MH4G-Webbing_Icon_Blue.png,Gypceros Webbing,4,780,"Webbing from a Gypceros wing. A good insulator, it is also resistant to poison.",Gypceros
https://static.wikia.nocookie.net/monsterhunter/images/c/c2/MH4G-Monster_Parts_Icon_Blue.png,Gypceros Wing,6,1840,(?),Gypceros
https://static.wikia.nocookie.net/monsterhunter/images/c/c2/MH4G-Monster_Parts_Icon_Blue.png,Gypceros Head,4,2200,The uniquely shaped head of a Gypceros. A must have for Gypceros lovers!,Gypceros
https://static.wikia.nocookie.net/monsterhunter/images/3/3e/MH4G-Hide_Icon_Blue.png,Hyper Gypceros Hide,6,1320,"Darker than normal Gypceros hide, this Hyper hide emits an ominous glow.",Gypceros
https://static.wikia.nocookie.net/monsterhunter/images/3/32/MH4G-Hide_Icon_Red.png,Iodrome Hide,4,560,Sturdy red hide from an Iodrome. Perfect for making strong armor.,Iodrome
https://static.wikia.nocookie.net/monsterhunter/images/3/32/MH4G-Hide_Icon_Red.png,Iodrome Hide+,6,1680,Sturdy red hide from an Iodrome. Perfect for making strong armor.,Iodrome
https://static.wikia.nocookie.net/monsterhunter/images/a/aa/MH4G-Scale_Icon_Purple.png,Iodrome Violet Scale,4,200,A violet scale carved from an Iodrome. It is more difficult to obtain than regular scales.,Iodrome
https://static.wikia.nocookie.net/monsterhunter/images/a/aa/MH4G-Scale_Icon_Purple.png,Iodrome Violet Scale+,6,600,A quality violet Iodrome scale. Its deep color borders on black--a sign of its quality.,Iodrome
https://static.wikia.nocookie.net/monsterhunter/images/8/8b/MH4G-Monster_Parts_Icon_Red.png,Iodrome Head,4,770,"An Iodrome head with a large, eye-catching crest.",Iodrome
https://static.wikia.nocookie.net/monsterhunter/images/a/ac/MH4G-Ball_Icon_Blue.png,Bird Wyvern Gem,7,4850,A valuable gem that can be harvested from Jaggi and other bird wyverns.,Iodrome
https://static.wikia.nocookie.net/monsterhunter/images/7/7a/MH4G-Hide_Icon_Orange.png,Kecha Pelt+,6,840,"A quality Kecha Wacha pelt that manages to be durable, yet still soft to the touch.",Kecha Wacha
https://static.wikia.nocookie.net/monsterhunter/images/e/e6/MH4G-Bone_Icon_Orange.png,Kecha Grandbone,6,1470,"A quality, hardened arm bone that makes excellent armor in a gifted forger's hands.",Kecha Wacha
https://static.wikia.nocookie.net/monsterhunter/images/4/46/MH4G-Claw_Icon_Orange.png,Kecha Talon,4,560,"A thick, sharp talon that evolved for climbing up ivy.",Kecha Wacha
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Monster_Parts_Icon_Orange.png,Kecha Ear+,6,2600,"The unmistakable, ocellated ear of a Kecha Wacha. Larger spots fetch a higher price.",Kecha Wacha
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Monster_Parts_Icon_Orange.png,Kecha Tail,4,720,A tail with soft strands of hair. It feels wonderful to the touch.,Kecha Wacha
https://static.wikia.nocookie.net/monsterhunter/images/7/7a/MH4G-Hide_Icon_Orange.png,Hyper Kecha Wacha Pelt,(?),(?),"Darker than normal Kecha pelt, this Hyper pelt emits an ominous glow.",Kecha Wacha
https://static.wikia.nocookie.net/monsterhunter/images/3/39/MH4G-Hide_Icon_White.png,Flabby Hide,4,760,Finally useable as a material thanks to recent advances. Has mysterious properties.,Khezu
https://static.wikia.nocookie.net/monsterhunter/images/3/39/MH4G-Hide_Icon_White.png,Pearl Hide,6,1520,The hide of a Khezu. Its strange properties are still not fully understood.,Khezu
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Pale Bone,4,2380,The rib bone from a Khezu. Still has chunks of meat attached.,Khezu
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Pale Steak,6,3580,"Fatty meat from a Pale Khezu. Looks tasty, but cannot be eaten.",Khezu
https://static.wikia.nocookie.net/monsterhunter/images/8/80/MH4G-Ball_Icon_Light_Blue.png,Wyvern Gem,7,6000,"Throughout a wyvern's life, impurities gather and form this peculiar gem.",Khezu
https://static.wikia.nocookie.net/monsterhunter/images/3/39/MH4G-Hide_Icon_White.png,Hyper Khezu Hide,6,1820,"Darker than normal Khezu hide, this Hyper hide emits an ominous glow.",Khezu
https://static.wikia.nocookie.net/monsterhunter/images/4/4b/MH4G-Hide_Icon_Light_Blue.png,Lagiacrus Hide,4,540,"Not especially durable, but soft and workable. Use it to forge valuable leatherware.",Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/4/4b/MH4G-Hide_Icon_Light_Blue.png,Lagiacrus Hide+,6,1290,A fine hide taken from a Lagiacrus. It's quite strong and immensely flexible.,Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/8/80/MH4G-Scale_Icon_Light_Blue.png,Lagiacrus Scale,4,420,A supple scale that turns myriad shades of blue in the light. In high demand.,Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/8/80/MH4G-Scale_Icon_Light_Blue.png,Lagiacrus Scale+,6,1150,A fine example of a supple Lagiacrus Scale. Its beauty is truly breathtaking.,Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/f/f8/MH4G-Monster_Parts_Icon_Light_Blue.png,Shell Shocker,4,980,"This shell is actually used to release electricity, not generate it. Safe to handle.",Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/f/f8/MH4G-Monster_Parts_Icon_Light_Blue.png,Shell Shocker+,6,(?),A superior shell found only on certain Lagiacrus. Its structure permits greater electric output.,Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/d/d7/MH4G-Claw_Icon_Light_Blue.png,Lagiacrus Horn,4,1240,The power of Lagiacrus horns has been sung of for ages. In high demand.,Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/d/d7/MH4G-Claw_Icon_Light_Blue.png,Lagiacrus Horn+,6,(?),A fine horn taken from a strong Lagiacrus. A horn like this is sure to catch people's attention.,Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/f/f8/MH4G-Monster_Parts_Icon_Light_Blue.png,Lagiacrus Tail,4,1100,"Not only do these serve for weaponcraft, they also wind up on Moga dinner plates.",Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/d/d7/MH4G-Claw_Icon_Light_Blue.png,Lagiacrus Claw,4,680,A sharp claw that grows on the fin. Not pretty enough to command good money.,Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/d/d7/MH4G-Claw_Icon_Light_Blue.png,Lagiacrus Claw+,6,(?),A very sharp claw found on certain Lagiacrus. Its mundane appearance belies its strength.,Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/8/80/MH4G-Scale_Icon_Light_Blue.png,Lagiacrus Plate,5,(?),The largest and most prized of Lagiacrus scales. Boosts the efficacy of equipment.,Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/8/80/MH4G-Ball_Icon_Light_Blue.png,Lagiacrus Sapphire,7,(?),A gem only rarely plucked from a Lagiacrus. Craft with it to boost Resistances.,Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/4/4b/MH4G-Hide_Icon_Light_Blue.png,Hyper Lagiacrus Hide,(?),(?),"Darker than normal Lagiacrus hide, this Hyper hide emits an ominous glow.",Lagiacrus
https://static.wikia.nocookie.net/monsterhunter/images/3/39/MH4G-Hide_Icon_White.png,Lagombi Pelt,4,280,"A white pelt carved from a Lagombi. One touch and you'll be hooked on its soft, fluffy fur.",Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/3/39/MH4G-Hide_Icon_White.png,Lagombi Pelt+,6,840,"A quality white Lagombi pelt. Its glossy, frosty shine makes it a sought-after luxury item.",Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Lagombi Ear,4,420,The long ear of a Lagombi. A lifetime in frigid environments has made it hard as a shell.,Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Lagombi Ear+,6,1260,"An impressive Lagombi ear. Highly-developed, it can become sharp as steel if polished.",Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Lagombi Plastron,4,320,A shell piece from a Lagombi's belly. Its ridges are what allow the Lagombi to slide on ice.,Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Lagombi Plastron+,6,960,"A strong, sticky, and thick Lagombi Plastron. Used to make superior equipment.",Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Lagombi Iceclaw,4,210,A Lagombi claw that's cold to the touch. Permanently covered in ice from a frigid climate.,Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Lagombi Frozenclaw,6,630,A Lagombi claw surrounded by cold air. Wounds it causes freeze over in an instant.,Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/8/85/MH4G-Hide_Icon_Brown.png,Snowbaron Pelt,6,390,A pelt that was carved from a Snowbaron Lagombi. It looks fluffy and is soft to the touch.,Snowbaron Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/8/85/MH4G-Hide_Icon_Brown.png,Snowbaron Pelt+,7,(?),"A hardened pelt taken from a Snowbaron Lagombi. Although stiff, it has a pleasing feel to it.",Snowbaron Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Snowbaron Plastron,6,450,A shell piece from a Snowbaron Lagombi's belly. It is known for its deep ridges.,Snowbaron Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Snowbaron Plastron+,7,(?),A high-quality Snowbaron Lagombi plastron. Its deep ridges give it a nice shape.,Snowbaron Lagombi
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Lavasioth Scale+,6,1830,A superior Lavasioth scale. The encrusted lava leaves behind a brilliant gold sheen.,Lavasioth
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Carapace_Icon_Grey.png,Lavasioth Carapace,6,2210,"Lavasioth carapace encrusted with rare hardened minerals, making for excellent armor.",Lavasioth
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Claw_Icon_Grey.png,Lavasioth Fang+,6,1350,A sharp fang from a Lavasioth. Its size is unusual for a Piscine Wyvern.,Lavasioth
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Lavasioth Fin+,6,2490,A high-quality fin that has been sharpened into a virtual weapon due to the lava's heat.,Lavasioth
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Hyper Lavasioth Scale,6,2190,"Darker than normal Lavasioth scales, this Hyper scale emits an ominous glow.",Lavasioth
https://static.wikia.nocookie.net/monsterhunter/images/0/0e/FourthGen-Monster_Parts_Icon_Dark_Blue.png,Azurefeather,4,390,"The blue scalefeather of a Malfestio, the secret behind its silent flight.",Malfestio
