icon,name,rarity,capacity,value,how_to_get,category
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Paw Pass Ticket,5,1,0,Supply Box during Harvest Tour and Gather/Hunt-a-thon Quests,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/1/1f/MH4G-Knife_Icon_White.png,Throwing Knife,1,5,0,Gather in Lynian stockpiles or ruined campsites,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/3/32/MH4G-Knife_Icon_Purple.png,Poison Knife,1,5,0,Combine Throwing Knife and Toadstool,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Knife_Icon_Light_Blue.png,Sleep Knife,1,5,0,Combine Throwing Knife and Sleep herb,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/c/cc/MH4G-Knife_Icon_Yellow.png,Paralysis Knife,1,5,0,Combine Throwing Knife and Parashroom,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/0/08/MH4G-Knife_Icon_Red.png,Tranq Knife,4,5,0,Combine Tranquilizer and Throwing Knife,Supply Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b9/MH4G-Webbing_Icon_Red.png,Royal Honey,3,10,120,Gather from beehives in the Misty Peaks,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/4/41/MH4G-Mushroom_Icon_White.png,Unique Mushroom,2,10,40,"Carve Mosswine or gather from Mushroom spots in Jurassic Frontier, Verdant Hills, Misty Peaks, Deserted Island, Marshlands, Ancestral Steppe, and Jungle",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/4/41/MH4G-Mushroom_Icon_White.png,Choice Mushroom,2,10,300,"Carve High and G-Rank Mosswine or gather from Mushroom spots in Jurassic Frontier, Verdant Hills, Misty Peaks, Deserted Island, Marshlands, Ancestral Steppe, and Jungle",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/9/90/MH4G-Mushroom_Icon_Green.png,Ripened Mushroom,3,10,50,Shiny Drop from Altaroth when they have Blue Stomach,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Mushroom_Icon_Orange.png,Great Shroom,3,10,500,Gather from Mushroom spots in the Misty Peaks,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b5/MH4G-Mushroom_Icon_Brown.png,Abyssal Mushroom,2,10,120,Gather from Mushroom spots in the depths of the Jurassic Frontier,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/3/3a/FourthGen-Bamboo_Icon_Yellow.png,Super Sprout,2,10,60,Gather from bamboo shoots in the Misty Peaks,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/0/0c/MH4G-Seed_Icon_Red.png,Tropical Berry,3,10,40,Gathering from the Dunes or Desert,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f7/MH4G-Herb_Icon_Light_Blue.png,Mountain Herbs,4,20,50,Gathering at plants in the Arctic Ridge,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f6/MH4G-Herb_Icon_Green.png,Unique Fern,2,20,55,Gathering at plants in the Jurassic Frontier,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f6/MH4G-Herb_Icon_Green.png,Choice Fern,4,10,550,Gathering at plants in High-rank Jurassic Frontier,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/1/12/MH4G-Fish_Icon_Yellow.png,Goldenfish,3,10,500,Fishing in most areas or by using a Goldenfish Bait,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a1/MH4G-Fish_Icon_White.png,Silverfish,5,10,1500,"Fishing in High-rank Misty Peaks, Dunes, Deserted Island, Marshlands, Primal Forest, Desert, and Jungle",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/8/8c/MH4G-Fish_Icon_Red.png,Brocadefish,3,10,540,Fishing in Jurassic Frontier and Arctic Ridge,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/8/8c/MH4G-Fish_Icon_Red.png,King Brocadefish,5,10,1620,Fishing in High-rank Jurassic Frontier and Arctic Ridge,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a1/MH4G-Fish_Icon_White.png,Premium Sashimi,5,10,180,Fishing in Verdant Hills,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/8/89/MH4G-Bug_Icon_Light_Blue.png,Royal Rhino,2,10,80,"Catch in Primal Forest, Marshlands, Jurassic Frontier, and Verdant Hills",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/8/89/MH4G-Bug_Icon_Light_Blue.png,Divine Rhino,4,10,1000,Catch in High rank areas,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Bug_Icon_White.png,Silver Cricket,2,10,210,"Catch in Deserted Island, Ancestral Steppe, Volcanic Hollow, and Ruined Pinnacle",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/3/37/MH4G-Bug_Icon_Yellow.png,Gold Cricket,4,10,980,"Catch in High-rank Deserted Island, Ancestral Steppe, Volcanic Hollow, and Ruined Pinnacle",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/9/98/MH4G-Bug_Icon_Teal.png,Immortal Moth,2,10,160,Catch in Jurassic Frontier,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/9/98/MH4G-Bug_Icon_Teal.png,Large Immortal Moth,4,10,1200,Catch in High-rank Jurassic Frontier,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/9/94/MH4G-Ore_Icon_Yellow.png,Auristone Piece,3,10,200,"Mining in Verdant Hills, Arctic Ridge, Dunes, Deserted Island, Marshlands, Ancestral Steppe, Desert, and Jungle",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/9/94/MH4G-Ore_Icon_Yellow.png,Auristone Chunk,4,10,1000,"Mining in High-rank Verdant Hills, Arctic Ridge, Dunes, Deserted Island, Marshlands, Ancestral Steppe, Desert, and Jungle",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/9/9e/MH4G-Ore_Icon_Pink.png,Balmstone Piece,3,10,180,Mining in Misty Peaks,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/9/9e/MH4G-Ore_Icon_Pink.png,Balmstone Chunk,4,10,900,Mining in High-rank Misty Peaks,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/d/d1/MH4G-Ore_Icon_Orange.png,Dragon Amber Piece,3,10,180,Mining in Jurassic Frontier,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/d/d1/MH4G-Ore_Icon_Orange.png,Dragon Amber Chunk,4,10,1400,Mining in High-rank Jurassic Frontier,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Bone_Icon_Purple.png,Crystal Bone,2,10,60,Mining in Primal Forest,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f7/MH4G-Ore_Icon_Red.png,Bloodstone,3,10,90,Mining in Frozen Seaway,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f7/MH4G-Ore_Icon_Red.png,Deep Bloodstone,4,10,900,Mining in Frozen Seaway,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/2/25/MH4G-Ore_Icon_Grey.png,Coal,3,10,60,Mining in Volcano and Volcanic Hollow or gather from Uragaan's body,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f7/MH4G-Ore_Icon_Red.png,Volatile Coal,4,10,1250,Mining in High-rank Volcano and Volcanic Hollow or gather from Uragaan's body,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/ff/MH4G-Bone_Icon_White.png,Fossilized Bone,2,10,60,Gathering from Bones Piles from most Areas,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Decayed Scale,5,10,200,Gather or mine from Kushala Daora skin,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/0/05/MH4G-Meat_Icon_White.png,White Liver,2,10,50,Carve from Kelbi and Anteka,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/9/90/MH4G-Medicine_Icon_Green.png,Slagtoth Oil,3,10,60,Carve Slagtoth,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/1/17/MH4G-Seed_Icon_Green.png,Secret Stash,3,10,80,Shiny Drop from Melynx,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/1/17/MH4G-Seed_Icon_Green.png,Round Acorn,3,10,0,Shiny Drop from Felyne,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b5/MH4G-Sac_Icon_Yellow.png,Fine Stomach,2,10,400,Shiny Drop from Altaroth when they have Blue Stomach,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/6/6b/MH4G-Sac_Icon_Orange.png,Luminous Stomach,3,10,800,Shiny Drop from Altaroth when they have Gold Stomach,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Monster Guts,3,10,90,Carve Zamite,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Piscine Liver,3,10,90,"Carve Cephalos, Shiny Drop from Cephadrome",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f1/MH4G-Meat_Icon_Red.png,Popo Tongue,3,10,60,Carve Popo,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Apceros Liver,3,10,200,Carve Apceros,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/2/26/MH4G-Seed_Icon_Dark_Green.png,Ancient Berry,2,10,120,Shiny Drop from Larinoth while they are eating,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/3/3d/MH4G-Herb_Icon_Dark_Green.png,Water Lily Root,3,10,80,Shiny Drop from Larinoth while they are drinking,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/3/3d/MH4G-Herb_Icon_Dark_Green.png,Water Lily Tuber,4,10,800,Shiny Drop from Larinoth while they are drinking,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/1/19/MH4G-Hide_Icon_Yellow.png,Moofah Fur,3,10,50,Shiny Drop or Carve from Moofah,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/3/32/MH4G-Scale_Icon_Pink.png,Beautiful Shell,2,10,40,Gather at beachside bone piles in the Jungle,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a0/FourthGen-Ore_Icon_Dark_Red.png,Comet Rock,4,10,1250,Mine in Ruined Pinnacle,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/1/17/MH4G-Mushroom_Icon_Grey.png,Tall Mushroom,4,10,700,Gather mushrooms in Ruined Pinnacle,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/2/25/MH4G-Ore_Icon_Grey.png,Dragon Healing Crystal,8,99,5000,Gather from Lao-Shan Lung's back,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/c/c2/MH4G-Egg_Icon_Blue.png,Gargwa Egg,4,1,0,Egg Drop from Gargwa,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f7/MH4G-Egg_Icon_Yellow.png,Gold Gargwa Egg,5,1,500,Golden Egg Drop from Gargwa,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a8/MH4G-Egg_Icon_White.png,Wyvern Egg,5,1,0,Gathering from the Wyvern Nest in each Area.,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/2/25/MH4G-Ore_Icon_Grey.png,Sootstone Ore,5,1,800,Mine the Special Ore Spot in Low-rank Marshlands and High-/Grank Arctic Ridge and Volcanic Hollow,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/2/25/MH4G-Ore_Icon_Grey.png,Quartz Ore,5,1,2500,Mine the Special Ore Spot in High and G-rank Marshlands,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f7/MH4G-Ore_Icon_Red.png,Powderstone,5,1,800,Gathering in the Volcanic Hollow and Volcano,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/a/ab/MH4G-Egg_Icon_Orange.png,Carnivore Egg,5,1,700,Gathering from the Carnivore Nest in the Arctic Ridge and Jungle and G-rank Jurassic Frontier,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ore_Icon_Blue.png,Meteor Chunk,5,1,1000,Mining from the Meteor in Area 8 of the Dunes,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/2/25/MH4G-Ore_Icon_Grey.png,Eternal Fossil,5,1,1500,Mining from the Fossil in Area 11 of the Jurassic Frontier,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/7/7d/MH4G-Egg_Icon_Brown.png,Herbivore Egg,5,1,700,Gathering from the Herbivore Nest in Area 10 of the Desert,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/4/4b/MH4G-Question_Mark_Icon_Yellow.png,Guild Flag,3,1,0,Supply Box during Kirin Quests in the Arctic Ridge,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Dung_Icon_Brown.png,Gargwa Guano,2,10,25,Shiny Drop from Gargwa,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/c/c0/MH4G-Dung_Icon_Orange.png,Territorial Dung,3,10,500,Shiny Drop from Blangonga and Congalala,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/c/c0/MH4G-Dung_Icon_Orange.png,Territorial Dung+,5,10,2500,Shiny Drop from High-rank Blangonga and Congalala,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/c/c7/MH4G-Medicine_Icon_Yellow.png,Drone Substance,3,10,450,Shiny Drop from Neopteron and Temnoceran Class Monsters,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/c/c7/MH4G-Medicine_Icon_Yellow.png,Queen Substance,5,10,2200,Shiny Drop from Neopteron and Temnoceran Class Monsters,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/7/7b/MH4G-Monster_Parts_Icon_Brown.png,Toad Tear,3,10,400,Low-rank Shiny Drop from Amphibian Class Monsters,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/7/7b/MH4G-Monster_Parts_Icon_Brown.png,Large Toad Tear,5,10,1800,High rank Shiny Drop from Amphibian Class Monsters,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Monster_Parts_Icon_Orange.png,Carapaceon Brains,3,10,10,Carve Hermitaur and Ceanataur,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Monster_Parts_Icon_Orange.png,Carapaceon Brains+,3,10,50,Carve High-rank Hermitaur and Ceanataur,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Crab Pearl,3,10,500,Shiny Drop from Carapaceon Class Monsters,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Crab Pearl+,3,10,2500,Shiny Drop from High rank Carapaceon Class Monsters,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/c/c2/MH4G-Monster_Parts_Icon_Blue.png,Wyvern Tear,3,10,500,Low-rank Shiny Drop from Wyvern Class Monsters,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/c/c2/MH4G-Monster_Parts_Icon_Blue.png,Large Wyvern Tear,3,10,2500,High rank Shiny Drop from Wyvern Class Monsters,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f8/MH4G-Monster_Parts_Icon_Light_Blue.png,Beast Tear,3,10,400,Low-rank Shiny Drop from Fanged Beast Class Monsters,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f8/MH4G-Monster_Parts_Icon_Light_Blue.png,Large Beast Tear,5,10,1800,High rank Shiny Drop from Fanged Beast Class Monsters,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Dragon Treasure,3,10,800,Shiny Drop from Elder Dragons,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Old Dragon Treasure,5,10,4000,Shiny Drop from High rank Elder Dragons,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/6/63/MH4G-Frenzy_Wyvern_Crystal_Purple.png,Frenzy Shard,4,10,400,Shiny Drop from Low-rank and High-rank Gore Magala,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/6/63/MH4G-Frenzy_Wyvern_Crystal_Purple.png,Frenzy Crystal,5,10,700,Shiny Drop from Low/High-rank Gore Magala and Low-rank Shagaru Magala,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/6/63/MH4G-Frenzy_Wyvern_Crystal_Purple.png,Vile Frenzy Crystal,6,10,3000,Shiny Drop from G-rank Gore Magala and High/G-rank Shagaru Magala,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Monster_Parts_Icon_Grey.png,Khezu Whelp,4,10,400,Gather or mine from Kushala Daora skin,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/6/67/MH4G-Shot_Icon_Brown.png,Timeworn Ballista Shot,5,10,0,Shiny Drop from Nakarkos,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/3/3b/MH4G-Egg_Icon_Grey.png,Steel Egg,4,99,1000,"Reward from Low and High-rank Accounting quests, Wycademy Point Subquests, Horns Coins Exchange",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a8/MH4G-Egg_Icon_White.png,Silver Egg,4,99,10000,"Reward from various High and G-rank Event/Marathon/Mining quests, Horns Coins Exchange",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f7/MH4G-Egg_Icon_Yellow.png,Golden Egg,4,99,20000,"Reward from high-end High and G-rank Event/Marathon/Mining quests, Horns Coins Exchange, mine Ahtal-Neset",Account Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a8/MH4G-Egg_Icon_White.png,Platinum Egg,9,99,100000,Reward from Extra Special Permit Quests and high-end G-rank Event Quests,Account Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5b/MH4G-Ball_Icon_Grey.png,Felyne Fur Ruby,6,99,1000,"Lynian encampment and secret gathering point in High-Rank Verdant Hills, Marshlands, and Desert",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5a/MH4G-Question_Mark_Icon_Grey.png,Rusted Fragment,4,99,180,Send Meownster Hunters to Rare Spots in the Low-rank Volcano,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5a/MH4G-Question_Mark_Icon_Grey.png,Ancient Fragment,6,99,360,Send Meownster Hunters to Rare Spots in the High-rank Volcano,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5a/MH4G-Question_Mark_Icon_Grey.png,Mythical Fragment,8,99,720,Send Meownster Hunters to Rare Spots in the G-rank Volcano,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5a/MH4G-Question_Mark_Icon_Grey.png,Sinister Cloth,4,99,480,Send Meownster Hunters to Rare Spots in the Low-rank Wetlands,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5a/MH4G-Question_Mark_Icon_Grey.png,Sinister Darkcloth,6,99,960,Send Meownster Hunters to Rare Spots in the High-rank Wetlands,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5a/MH4G-Question_Mark_Icon_Grey.png,Sinister Gloomcloth,8,99,1920,Send Meownster Hunters to Rare Spots in the G-rank Wetlands,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b5/MH4G-Sac_Icon_Yellow.png,Extravagant Artifact,4,99,910,Send Meownster Hunters to Rare Spots in the Low-rank Coast,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b5/MH4G-Sac_Icon_Yellow.png,Opulent Artifact,6,99,1820,Send Meownster Hunters to Rare Spots in the High-rank Coast,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b5/MH4G-Sac_Icon_Yellow.png,Decadent Artifact,8,99,3640,Send Meownster Hunters to Rare Spots in the G-rank Coast,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5a/MH4G-Question_Mark_Icon_Grey.png,Broken Statue,4,99,300,Send Meownster Hunters to Rare Spots in the Low-rank Forest or Desert,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5a/MH4G-Question_Mark_Icon_Grey.png,Giant Broken Statue,6,99,600,Send Meownster Hunters to Rare Spots in the High-rank Forest or Desert,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/5/5a/MH4G-Question_Mark_Icon_Grey.png,Broken Cat God Statue,8,99,1200,Send Meownster Hunters to Rare Spots in the G-rank Forest or Desert,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Dark Piece,5,99,260,"Mine the Giant Sword in Pokke Village, reward from Fatalis Quests",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/3/3b/MH4G-Egg_Icon_Grey.png,Dark Stone,5,99,530,"Mine the Giant Sword in Pokke Village, reward from Fatalis Quests",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/5/59/MH4G-Question_Mark_Icon_Orange.png,Felyne Kettle,4,99,630,"Reward from Village Quest ""Drawing the Waterline""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/8/82/MH4G-Sac_Icon_White.png,Yukumo Riceflour,4,99,310,"Reward from Village Quest ""Hunt-a-thon: Gypceros""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/e/ef/MH4G-Question_Mark_Icon_Green.png,Doll Parts,4,99,490,"Reward from Hub Quest ""Fossilized Memories""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/6/6c/MH4G-Book_Icon_Blue.png,Weapon Codex,5,99,0,"Reward from Argosy Captain for completing Village Quest ""Ahoy! Royal Ludroth"" (only one)",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e8/MH4G-Book_Icon_Green.png,Bowgun Codex,5,99,0,"Reward from Argosy Captain for completing Village Quest ""The Perilous Pair"" (only one)",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/8/85/MH4G-Barrel_Icon_Brown.png,Deluxe Barrel Timber,8,99,850,"Reward from Hub Quest ""Pleasantly Sozzled""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/7/7b/MH4G-Monster_Parts_Icon_Brown.png,Ancient Talisman,9,99,3500,"Reward from Hub Quest ""The Ol' Razzle Dazzle""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/3/34/MH4G-Frenzy_Wyvern_Crystal_White.png,Damaged Amber,8,99,1900,"Reward from Hub Quest ""Commission: Hyper Kecha Wacha""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/d/d3/MH4G-Scale_Icon_Grey.png,Cloudy Fragment,9,99,3900,"Reward from Hub Quest ""Primal Screams""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/a/aa/MH4G-Question_Mark_Icon_Blue.png,Strange Mask,9,99,2600,"Reward from Hub Quest ""Arena Bakalaka-Battle! Woo!""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/b/be/MH4G-Fish_Icon_Grey.png,Sunmarge Crystal,9,99,2600,"Reward from Hub Quest ""Uragaan Grief""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e5/MH4G-Mantle_Icon_Light_Blue.png,Ocean Pyroxene,9,99,3800,"Reward from Hub Quests ""Seeking the Sea King,"" ""Zinogre-enthusiasm,"" and ""Even Brachydios Need A Holiday""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/3/39/MH4G-Hide_Icon_White.png,Fluffy White Ball,7,99,780,"Reward from Village Quest ""The Perils of Commerce""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/4/40/MH4G-Hide_Icon_Grey.png,Fluffy Black Ball,9,99,2700,"Reward from Hub Quest ""Sweets for My Sweets""",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ore_Icon_Blue.png,Fusion Material - Head,8,99,0,Horns Coins Exchange,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f7/MH4G-Ore_Icon_Red.png,Fusion Material - Chest,8,99,0,Horns Coins Exchange (HR break required),Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/9/94/MH4G-Ore_Icon_Yellow.png,Fusion Material - Arms,8,99,0,Horns Coins Exchange (HR break required),Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f6/MH4G-Ore_Icon_Green.png,Fusion Material - Waist,8,99,0,Horns Coins Exchange (HR break required),Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/9/9d/MH4G-Ore_Icon_Purple.png,Fusion Material - Legs,8,99,0,Horns Coins Exchange (HR break required),Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/4/4f/FourthGen-Ore_Icon_Dark_Blue.png,F Fusion Material - Head,8,99,0,Horns Coins Exchange,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a0/FourthGen-Ore_Icon_Dark_Red.png,F Fusion Material - Chest,8,99,0,Horns Coins Exchange,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/1/17/MH4G-Seed_Icon_Green.png,Lagniapple,4,99,100,"Gather from plants near Lynian encampments in Low-rank areas, reward from Low-rank Prowler Quests",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/4/41/MH4G-Seed_Icon_Brown.png,Big Lagniapple,6,99,200,"Gather from plants near Lynian encampments in High-rank areas, reward from High-rank Prowler Quests",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/9/9f/MH4G-Seed_Icon_Purple.png,Huge Lagniapple,8,99,300,"Gather from plants near Lynian encampments in G-rank areas, reward from G-rank Prowler Quests",Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/6/66/MH4G-Book_Icon_Light_Blue.png,Training Guide,4,99,500,Reward for leveling up Palicoes,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/c/ca/MH4G-Book_Icon_Red.png,Training Codex,6,99,1000,Reward for leveling up Palicoes,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/1/12/FourthGen-Book_Icon_Dark_Purple.png,Training Compendium,8,99,2000,Reward for leveling up Palicoes,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/a/ad/MH4G-Book_Icon_Dark_Green.png,Felyne Codex,6,99,2000,Reward from certain Village High-rank and G-rank Prowler Quests,Miscellaneous Items
https://static.wikia.nocookie.net/monsterhunter/images/f/fb/FourthGen-Medicine_Icon_Dark_Red.png,Tomato Juice,5,5,0,"Reward from Event Quest ""CoroCoro: Lost in the Swamp""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a4/MH4G-Coin_Icon_Blue.png,Fairy Tail Mark,5,5,0,"Reward from Event Quest ""The King of Lynians!""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/2/29/MH4G-Coin_Icon_Red.png,F Pirate Coin J,5,5,0,"Reward from Event Quest ""Jump: Crimson Strongmen""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/3/3b/MH4G-Trap_Tool_Icon_Brown.png,Cardboard,5,5,0,"Reward from Event Quest ""Initiate: Operation Moofah""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a6/MH4G-Coin_Icon_Green.png,Uniqlo Coin,5,5,0,"Reward from Event Quest ""The Uniqlo Avant-garde""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/4/45/MH4G-Coin_Icon_Grey.png,Crows Coin,5,5,0,"Reward from Event Quest ""Crows: The Black Crows""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Bicycle Club Application,5,5,0,"Reward from Event Quest ""Yowamushi Pedal: Princess""",Event Items
