name,armor_set_id,min_defense,max_defense,fire,ice,thunder,water,dragon,rarity,hunter_type,wearable_by,num_slots
High Metal Cap,81,7,32,0,-1,3,-1,0,2,gunner,both,0
High Metal Vest,81,7,32,0,-1,3,-1,0,2,gunner,both,0
High Metal Guards,81,7,32,0,-1,3,-1,0,2,gunner,both,0
High Metal Coat,81,7,32,0,-1,3,-1,0,2,gunner,both,2
High Metal Leggings,81,7,32,0,-1,3,-1,0,2,gunner,both,1
Metal Feet,82,6,31,0,0,-2,3,0,2,gunner,both,0
Melahoa Bloom,83,6,31,0,0,1,1,0,2,gunner,both,1
Melahoa Stalk,83,6,31,0,0,1,1,0,2,gunner,both,0
Melahoa Petal,83,6,31,0,0,1,1,0,2,gunner,both,0
Melahoa Trunk,83,6,31,0,0,1,1,0,2,gunner,both,2
Melahoa Taproot,83,6,31,0,0,1,1,0,2,gunner,both,0
Makluva Gills,84,7,32,1,0,-2,3,0,2,gunner,both,1
Makluva Scale,84,7,32,1,0,-2,3,0,2,gunner,both,1
Makluva Sucker,84,7,32,1,0,-2,3,0,2,gunner,both,0
Makluva Fin,84,7,32,1,0,-2,3,0,2,gunner,both,1
Makluva Leggings,84,7,32,1,0,-2,3,0,2,gunner,both,2
Bistro Cap,85,6,31,4,3,0,1,0,2,gunner,both,1
Bistro Vest,85,6,31,4,3,0,1,0,2,gunner,both,1
Bistro Apron,85,6,31,4,3,0,1,0,2,gunner,both,1
Obituary Clypeus,86,9,34,3,-2,2,-2,4,2,gunner,male,1
Obituary Pleuron,86,9,34,3,-2,2,-2,4,2,gunner,male,2
Obituary Manus,86,9,34,3,-2,2,-2,4,2,gunner,male,0
Obituary Alae,86,9,34,3,-2,2,-2,4,2,gunner,male,0
Obituary Tarsi,86,9,34,3,-2,2,-2,4,2,gunner,male,0
Butterfly Clypeus,87,9,34,3,-2,2,-2,4,2,gunner,female,1
Butterfly Pleuron,87,9,34,3,-2,2,-2,4,2,gunner,female,2
Butterfly Manus,87,9,34,3,-2,2,-2,4,2,gunner,female,0
Butterfly Alae,87,9,34,3,-2,2,-2,4,2,gunner,female,0
Butterfly Tarsi,87,9,34,3,-2,2,-2,4,2,gunner,female,0
Death Stench Soul,88,8,33,3,-1,1,1,0,2,gunner,both,0
Death Stench Heart,88,8,33,3,-1,1,1,0,2,gunner,both,1
Death Stench Grasp,88,8,33,3,-1,1,1,0,2,gunner,both,1
Death Stench Belly,88,8,33,3,-1,1,1,0,2,gunner,both,0
Death Stench March,88,8,33,3,-1,1,1,0,2,gunner,both,0
Acorn Cap,89,8,33,3,-2,0,3,0,2,gunner,both,1
Acorn Vest,89,8,33,3,-2,0,3,0,2,gunner,both,0
Mosgharl Brim,90,7,32,-3,3,0,2,0,2,gunner,male,0
Mosgharl Ribguard,90,7,32,-3,3,0,2,0,2,gunner,male,0
Mosgharl Tendril,90,7,32,-3,3,0,2,0,2,gunner,male,1
Mosgharl Fronds,90,7,32,-3,3,0,2,0,2,gunner,male,2
Mosgharl Radicles,90,7,32,-3,3,0,2,0,2,gunner,male,0
Mosgharl Brim,91,7,32,-3,3,0,2,0,2,gunner,female,0
Mosgharl Ribguard,91,7,32,-3,3,0,2,0,2,gunner,female,0
Mosgharl Tendril,91,7,32,-3,3,0,2,0,2,gunner,female,1
Mosgharl Fronds,91,7,32,-3,3,0,2,0,2,gunner,female,2
Mosgharl Radicles,91,7,32,-3,3,0,2,0,2,gunner,female,0
Edel Bloom,92,7,32,-1,0,-1,4,0,2,gunner,both,2
Edel Ribguard,92,7,32,-1,0,-1,4,0,2,gunner,both,0
Edel Tendril,92,7,32,-1,0,-1,4,0,2,gunner,both,1
Edel Fronds,92,7,32,-1,0,-1,4,0,2,gunner,both,1
Edel Radicles,92,7,32,-1,0,-1,4,0,2,gunner,both,0
Skalda Clypeus,93,9,34,4,-1,-1,-1,3,2,gunner,male,1
Skalda Pleuron,93,9,34,4,-1,-1,-1,3,2,gunner,male,0
Skalda Manus,93,9,34,4,-1,-1,-1,3,2,gunner,male,0
Skalda Alae,93,9,34,4,-1,-1,-1,3,2,gunner,male,0
Skalda Tarsi,93,9,34,4,-1,-1,-1,3,2,gunner,male,2
Spio Clypeus,94,9,34,4,-1,-1,-1,3,2,gunner,female,1
Spio Pleuron,94,9,34,4,-1,-1,-1,3,2,gunner,female,0
Spio Manus,94,9,34,4,-1,-1,-1,3,2,gunner,female,0
Spio Alae,94,9,34,4,-1,-1,-1,3,2,gunner,female,0
Spio Tarsi,94,9,34,4,-1,-1,-1,3,2,gunner,female,2
Droth Vest,95,6,31,-2,0,-1,5,0,2,gunner,both,0
Droth Coat,95,6,31,-2,0,-1,5,0,2,gunner,both,2
Droth Leggings,95,6,31,-2,0,-1,5,0,2,gunner,both,1
Uroktor Vest,96,7,32,5,-1,0,-2,0,2,gunner,both,1
Uroktor Coat,96,7,32,5,-1,0,-2,0,2,gunner,both,0
Moofah Wig,97,7,32,-1,4,3,0,0,2,gunner,both,1
Moofah Jacket,97,7,32,-1,4,3,0,0,2,gunner,both,0
Moofah Sleeves,97,7,32,-1,4,3,0,0,2,gunner,both,0
Moofah Coat,97,7,32,-1,4,3,0,0,2,gunner,both,0
Velociprey Mask,98,5,30,1,1,1,3,1,2,gunner,both,0
Velociprey Suit,98,5,30,1,1,1,3,1,2,gunner,both,0
Velociprey Gloves,98,5,30,1,1,1,3,1,2,gunner,both,0
Velociprey Tights,98,5,30,1,1,1,3,1,2,gunner,both,0
Genprey Mask,99,5,30,1,1,3,1,1,2,gunner,both,0
Genprey Suit,99,5,30,1,1,3,1,1,2,gunner,both,0
Genprey Gloves,99,5,30,1,1,3,1,1,2,gunner,both,0
Genprey Tights,99,5,30,1,1,3,1,1,2,gunner,both,0
Ioprey Mask,100,5,30,3,1,1,1,1,2,gunner,both,0
Ioprey Wear,100,5,30,3,1,1,1,1,2,gunner,both,0
Ioprey Gloves,100,5,30,3,1,1,1,1,2,gunner,both,0
Ioprey Tights,100,5,30,3,1,1,1,1,2,gunner,both,0
Remobra Mask,101,5,30,1,1,1,1,3,2,gunner,both,0
Remobra Wear,101,5,30,1,1,1,1,3,2,gunner,both,0
Remobra Hands,101,5,30,1,1,1,1,3,2,gunner,both,0
Remobra Band,101,5,30,1,1,1,1,3,2,gunner,both,1
Remobra Tights,101,5,30,1,1,1,1,3,2,gunner,both,0
Ioprey Cap,102,7,32,3,0,-1,-1,0,2,gunner,both,2
Ioprey Vest,102,7,32,3,0,-1,-1,0,2,gunner,both,1
Ioprey Guards,102,7,32,3,0,-1,-1,0,2,gunner,both,0
Ioprey Coat,102,7,32,3,0,-1,-1,0,2,gunner,both,1
Ioprey Leggings,102,7,32,3,0,-1,-1,0,2,gunner,both,0
Kut-Ku Cap,103,8,33,5,-3,0,-1,0,2,gunner,both,0
Kut-Ku Vest,103,8,33,5,-3,0,-1,0,2,gunner,both,0
Kut-Ku Guards,103,8,33,5,-3,0,-1,0,2,gunner,both,0
Kut-Ku Coat,103,8,33,5,-3,0,-1,0,2,gunner,both,0
Kut-Ku Leggings,103,8,33,5,-3,0,-1,0,2,gunner,both,2
Lagombi Cap,104,7,32,-3,5,0,1,0,2,gunner,both,1
Lagombi Vest,104,7,32,-3,5,0,1,0,2,gunner,both,0
Lagombi Guards,104,7,32,-3,5,0,1,0,2,gunner,both,1
Lagombi Coat,104,7,32,-3,5,0,1,0,2,gunner,both,1
Lagombi Leggings,104,7,32,-3,5,0,1,0,2,gunner,both,1
Gypceros Cap,105,8,33,-3,-1,5,1,0,2,gunner,both,0
Gypceros Vest,105,8,33,-3,-1,5,1,0,2,gunner,both,1
Gypceros Guards,105,8,33,-3,-1,5,1,0,2,gunner,both,0
Gypceros Coat,105,8,33,-3,-1,5,1,0,2,gunner,both,0
Gypceros Leggings,105,8,33,-3,-1,5,1,0,2,gunner,both,1
Tetsucabra Cap,106,9,34,3,0,-1,-3,1,2,gunner,both,0
Tetsucabra Vest,106,9,34,3,0,-1,-3,1,2,gunner,both,1
Tetsucabra Guards,106,9,34,3,0,-1,-3,1,2,gunner,both,0
Tetsucabra Coat,106,9,34,3,0,-1,-3,1,2,gunner,both,1
Tetsucabra Leggings,106,9,34,3,0,-1,-3,1,2,gunner,both,1
Hermitaur Cap,107,10,35,-1,0,-3,4,1,2,gunner,both,0
Hermitaur Vest,107,10,35,-1,0,-3,4,1,2,gunner,both,0
Hermitaur Guards,107,10,35,-1,0,-3,4,1,2,gunner,both,2
Hermitaur Coat,107,10,35,-1,0,-3,4,1,2,gunner,both,0
Hermitaur Leggings,107,10,35,-1,0,-3,4,1,2,gunner,both,3
Volvidon Cap,108,9,34,3,-1,0,-3,1,2,gunner,both,0
Volvidon Vest,108,9,34,3,-1,0,-3,1,2,gunner,both,1
Volvidon Guards,108,9,34,3,-1,0,-3,1,2,gunner,both,1
Volvidon Coat,108,9,34,3,-1,0,-3,1,2,gunner,both,1
Volvidon Leggings,108,9,34,3,-1,0,-3,1,2,gunner,both,1
Ludroth Cap,109,9,34,-3,0,-1,5,0,2,gunner,both,1
Ludroth Vest,109,9,34,-3,0,-1,5,0,2,gunner,both,1
Ludroth Guards,109,9,34,-3,0,-1,5,0,2,gunner,both,0
Ludroth Coat,109,9,34,-3,0,-1,5,0,2,gunner,both,1
Ludroth Leggings,109,9,34,-3,0,-1,5,0,2,gunner,both,0
Malfestio Cap,110,9,34,-1,1,1,-2,0,2,gunner,both,0
Malfestio Vest,110,9,34,-1,1,1,-2,0,2,gunner,both,0
Malfestio Guards,110,9,34,-1,1,1,-2,0,2,gunner,both,1
Malfestio Coat,110,9,34,-1,1,1,-2,0,2,gunner,both,0
Malfestio Leggings,110,9,34,-1,1,1,-2,0,2,gunner,both,2
Khezu Cap,111,9,34,-4,2,5,1,1,2,gunner,both,0
Khezu Vest,111,9,34,-4,2,5,1,1,2,gunner,both,0
Khezu Guards,111,9,34,-4,2,5,1,1,2,gunner,both,2
Khezu Coat,111,9,34,-4,2,5,1,1,2,gunner,both,0
Khezu Leggings,111,9,34,-4,2,5,1,1,2,gunner,both,1
Rathian Cap,112,10,35,4,0,-2,0,-3,2,gunner,both,1
Rathian Vest,112,10,35,4,0,-2,0,-3,2,gunner,both,0
Rathian Guards,112,10,35,4,0,-2,0,-3,2,gunner,both,0
Rathian Coat,112,10,35,4,0,-2,0,-3,2,gunner,both,0
Rathian Leggings,112,10,35,4,0,-2,0,-3,2,gunner,both,0
Nibelsnarf Cap,113,10,35,3,-3,-1,0,1,2,gunner,both,1
Nibelsnarf Vest,113,10,35,3,-3,-1,0,1,2,gunner,both,0
Nibelsnarf Guards,113,10,35,3,-3,-1,0,1,2,gunner,both,1
Nibelsnarf Coat,113,10,35,3,-3,-1,0,1,2,gunner,both,2
Nibelsnarf Leggings,113,10,35,3,-3,-1,0,1,2,gunner,both,0
Blango Cap,114,9,34,-4,5,0,1,0,2,gunner,both,0
Blango Vest,114,9,34,-4,5,0,1,0,2,gunner,both,1
Blango Guards,114,9,34,-4,5,0,1,0,2,gunner,both,1
Blango Coat,114,9,34,-4,5,0,1,0,2,gunner,both,0
Blango Leggings,114,9,34,-4,5,0,1,0,2,gunner,both,1
Ceanataur Cap,115,10,35,2,-1,-1,2,0,2,gunner,both,1
Ceanataur Vest,115,10,35,2,-1,-1,2,0,2,gunner,both,0
Ceanataur Guards,115,10,35,2,-1,-1,2,0,2,gunner,both,1
Ceanataur Coat,115,10,35,2,-1,-1,2,0,2,gunner,both,0
Ceanataur Leggings,115,10,35,2,-1,-1,2,0,2,gunner,both,1
Najarala Cap,116,10,35,1,-3,1,-1,1,2,gunner,both,1
Najarala Vest,116,10,35,1,-3,1,-1,1,2,gunner,both,1
Najarala Guards,116,10,35,1,-3,1,-1,1,2,gunner,both,0
Najarala Coat,116,10,35,1,-3,1,-1,1,2,gunner,both,1
Najarala Leggings,116,10,35,1,-3,1,-1,1,2,gunner,both,1
Nargacuga Cap,117,9,34,-2,1,-2,1,1,2,gunner,both,1
Nargacuga Vest,117,9,34,-2,1,-2,1,1,2,gunner,both,1
Nargacuga Guards,117,9,34,-2,1,-2,1,1,2,gunner,both,2
Nargacuga Coat,117,9,34,-2,1,-2,1,1,2,gunner,both,3
Nargacuga Leggings,117,9,34,-2,1,-2,1,1,2,gunner,both,1
Scholarly Cap,118,9,34,0,0,0,0,0,2,gunner,both,0
Scholarly Vest,118,9,34,0,0,0,0,0,2,gunner,both,1
Scholarly Cuffs,118,9,34,0,0,0,0,0,2,gunner,both,0
Scholarly Coat,118,9,34,0,0,0,0,0,2,gunner,both,1
Scholarly Tights,118,9,34,0,0,0,0,0,2,gunner,both,0
Vaik Helm,118,20,70,0,-1,-2,3,0,3,blademaster,both,2
Vaik Mail,118,20,70,0,-1,-2,3,0,3,blademaster,both,2
Vaik Braces,118,20,70,0,-1,-2,3,0,3,blademaster,both,1
Vaik Faulds,118,20,70,0,-1,-2,3,0,3,blademaster,both,2
Vaik Greaves,118,20,70,0,-1,-2,3,0,3,blademaster,both,1
Skull Visage,119,14,64,-3,-3,-3,-3,2,3,blademaster,both,0
Aelucanth Vertex,120,20,70,-2,-2,3,0,2,3,blademaster,male,1
Aelucanth Thorax,120,20,70,-2,-2,3,0,2,3,blademaster,male,1
Aelucanth Brachia,120,20,70,-2,-2,3,0,2,3,blademaster,male,1
Aelucanth Elytra,120,20,70,-2,-2,3,0,2,3,blademaster,male,0
Aelucanth Crura,120,20,70,-2,-2,3,0,2,3,blademaster,male,1
Rhopessa Vertex,121,20,70,-2,-2,3,0,2,3,blademaster,female,1
Rhopessa Thorax,121,20,70,-2,-2,3,0,2,3,blademaster,female,1
Rhopessa Brachia,121,20,70,-2,-2,3,0,2,3,blademaster,female,1
Rhopessa Elytra,121,20,70,-2,-2,3,0,2,3,blademaster,female,0
Rhopessa Crura,121,20,70,-2,-2,3,0,2,3,blademaster,female,1
Artian Mail,122,24,74,1,2,-2,-2,3,3,blademaster,both,1
Artian Braces,122,24,74,1,2,-2,-2,3,3,blademaster,both,1
Artian Greaves,122,24,74,1,2,-2,-2,3,3,blademaster,both,0
Garuga Helm,123,22,72,2,0,2,-1,0,3,blademaster,both,0
Garuga Mail,123,22,72,2,0,2,-1,0,3,blademaster,both,0
Garuga Vambraces,123,22,72,2,0,2,-1,0,3,blademaster,both,0
Garuga Tassets,123,22,72,2,0,2,-1,0,3,blademaster,both,1
Garuga Greaves,123,22,72,2,0,2,-1,0,3,blademaster,both,1
Uragaan Helm,124,26,76,3,-1,0,-4,-2,3,blademaster,both,0
Uragaan Mail,124,26,76,3,-1,0,-4,-2,3,blademaster,both,0
Uragaan Vambraces,124,26,76,3,-1,0,-4,-2,3,blademaster,both,2
Uragaan Faulds,124,26,76,3,-1,0,-4,-2,3,blademaster,both,1
Uragaan Greaves,124,26,76,3,-1,0,-4,-2,3,blademaster,both,1
Rathalos Helm,125,24,74,4,0,-2,0,-4,3,blademaster,both,0
Rathalos Mail,125,24,74,4,0,-2,0,-4,3,blademaster,both,1
Rathalos Braces,125,24,74,4,0,-2,0,-4,3,blademaster,both,0
Rathalos Faulds,125,24,74,4,0,-2,0,-4,3,blademaster,both,2
Rathalos Greaves,125,24,74,4,0,-2,0,-4,3,blademaster,both,0
Lagiacrus Helm,126,24,74,-3,-1,4,2,-2,3,blademaster,both,1
Lagiacrus Mail,126,24,74,-3,-1,4,2,-2,3,blademaster,both,2
Lagiacrus Braces,126,24,74,-3,-1,4,2,-2,3,blademaster,both,0
Lagiacrus Faulds,126,24,74,-3,-1,4,2,-2,3,blademaster,both,0
Lagiacrus Greaves,126,24,74,-3,-1,4,2,-2,3,blademaster,both,0
Zinogre Helm,127,22,72,0,-4,4,-1,1,3,blademaster,both,1
Zinogre Mail,127,22,72,0,-4,4,-1,1,3,blademaster,both,0
Zinogre Braces,127,22,72,0,-4,4,-1,1,3,blademaster,both,1
Zinogre Faulds,127,22,72,0,-4,4,-1,1,3,blademaster,both,0
Zinogre Greaves,127,22,72,0,-4,4,-1,1,3,blademaster,both,1
Mizutsune Helm,128,20,70,0,1,-3,2,-1,3,blademaster,both,0
Mizutsune Mail,128,20,70,0,1,-3,2,-1,3,blademaster,both,1
Mizutsune Braces,128,20,70,0,1,-3,2,-1,3,blademaster,both,1
Mizutsune Faulds,128,20,70,0,1,-3,2,-1,3,blademaster,both,0
Mizutsune Greaves,128,20,70,0,1,-3,2,-1,3,blademaster,both,1
Astalos Helm,129,24,74,0,-3,3,-2,2,3,blademaster,both,0
Astalos Mail,129,24,74,0,-3,3,-2,2,3,blademaster,both,0
Astalos Braces,129,24,74,0,-3,3,-2,2,3,blademaster,both,1
Astalos Faulds,129,24,74,0,-3,3,-2,2,3,blademaster,both,0
Astalos Greaves,129,24,74,0,-3,3,-2,2,3,blademaster,both,1
Gammoth Helm,130,26,76,-3,3,-1,1,2,3,blademaster,male,2
Gammoth Mail,130,26,76,-3,3,-1,1,2,3,blademaster,male,0
Gammoth Braces,130,26,76,-3,3,-1,1,2,3,blademaster,male,2
Gammoth Faulds,130,26,76,-3,3,-1,1,2,3,blademaster,male,0
Gammoth Greaves,130,26,76,-3,3,-1,1,2,3,blademaster,male,0
Gammoth Helm,131,26,76,-3,3,-1,1,2,3,blademaster,female,2
Gammoth Mail,131,26,76,-3,3,-1,1,2,3,blademaster,female,0
Gammoth Braces,131,26,76,-3,3,-1,1,2,3,blademaster,female,2
Gammoth Faulds,131,26,76,-3,3,-1,1,2,3,blademaster,female,0
Gammoth Greaves,131,26,76,-3,3,-1,1,2,3,blademaster,female,0
Glavenus Helm,132,24,74,3,0,1,-3,-1,3,blademaster,both,1
Glavenus Mail,132,24,74,3,0,1,-3,-1,3,blademaster,both,1
Glavenus Braces,132,24,74,3,0,1,-3,-1,3,blademaster,both,0
Glavenus Faulds,132,24,74,3,0,1,-3,-1,3,blademaster,both,1
Glavenus Greaves,132,24,74,3,0,1,-3,-1,3,blademaster,both,2
Gore Helm,133,24,74,-2,2,-1,2,-2,3,blademaster,both,0
Gore Mail,133,24,74,-2,2,-1,2,-2,3,blademaster,both,0
Gore Braces,133,24,74,-2,2,-1,2,-2,3,blademaster,both,0
Gore Faulds,133,24,74,-2,2,-1,2,-2,3,blademaster,both,1
Gore Greaves,133,24,74,-2,2,-1,2,-2,3,blademaster,both,1
Regios Helm,134,24,74,2,-2,-3,0,0,3,blademaster,both,1
Regios Mail,134,24,74,2,-2,-3,0,0,3,blademaster,both,0
Regios Vambraces,134,24,74,2,-2,-3,0,0,3,blademaster,both,0
Regios Tassets,134,24,74,2,-2,-3,0,0,3,blademaster,both,2
Regios Greaves,134,24,74,2,-2,-3,0,0,3,blademaster,both,0
Tigrex Helm,135,24,74,2,0,-3,0,-2,3,blademaster,both,0
Tigrex Mail,135,24,74,2,0,-3,0,-2,3,blademaster,both,0
Tigrex Braces,135,24,74,2,0,-3,0,-2,3,blademaster,both,1
Tigrex Tassets,135,24,74,2,0,-3,0,-2,3,blademaster,both,0
Tigrex Greaves,135,24,74,2,0,-3,0,-2,3,blademaster,both,1
Kirin Horn,136,26,76,-1,0,3,-1,2,3,blademaster,both,0
Kirin Jacket,136,26,76,-1,0,3,-1,2,3,blademaster,both,0
Kirin Longarms,136,26,76,-1,0,3,-1,2,3,blademaster,both,1
Kirin Hoop,136,26,76,-1,0,3,-1,2,3,blademaster,both,0
Kirin Leg Guards,136,26,76,-1,0,3,-1,2,3,blademaster,both,1
Brachydios Helm,137,24,74,2,-2,0,-4,0,3,blademaster,both,0
Brachydios Mail,137,24,74,2,-2,0,-4,0,3,blademaster,both,1
Brachydios Braces,137,24,74,2,-2,0,-4,0,3,blademaster,both,0
Brachydios Faulds,137,24,74,2,-2,0,-4,0,3,blademaster,both,0
Brachydios Greaves,137,24,74,2,-2,0,-4,0,3,blademaster,both,2
Arc Helm,138,26,76,-2,2,0,2,-4,3,blademaster,male,2
Arc Mail,138,26,76,-2,2,0,2,-4,3,blademaster,male,0
Arc Vambraces,138,26,76,-2,2,0,2,-4,3,blademaster,male,0
Arc Faulds,138,26,76,-2,2,0,2,-4,3,blademaster,male,2
Arc Greaves,138,26,76,-2,2,0,2,-4,3,blademaster,male,0
Storge Helm,139,26,76,-2,2,0,2,-4,3,blademaster,female,2
Storge Mail,139,26,76,-2,2,0,2,-4,3,blademaster,female,0
Storge Braces,139,26,76,-2,2,0,2,-4,3,blademaster,female,0
Storge Faulds,139,26,76,-2,2,0,2,-4,3,blademaster,female,2
Storge Greaves,139,26,76,-2,2,0,2,-4,3,blademaster,female,0
Kushala Glare,140,26,76,-1,3,-2,2,-3,3,blademaster,both,0
Kushala Cista,140,26,76,-1,3,-2,2,-3,3,blademaster,both,1
Kushala Grip,140,26,76,-1,3,-2,2,-3,3,blademaster,both,0
Kushala Cocoon,140,26,76,-1,3,-2,2,-3,3,blademaster,both,0
Kushala Crus,140,26,76,-1,3,-2,2,-3,3,blademaster,both,0
Mizuha Cap,141,26,76,-5,2,0,1,-3,3,blademaster,both,0
Mizuha Guards,141,26,76,-5,2,0,1,-3,3,blademaster,both,0
Mizuha Sleeves,141,26,76,-5,2,0,1,-3,3,blademaster,both,0
Mizuha Sash,141,26,76,-5,2,0,1,-3,3,blademaster,both,1
Mizuha Gaiters,141,26,76,-5,2,0,1,-3,3,blademaster,both,0
Kaiser Crown,142,26,76,4,-1,1,-4,-3,3,blademaster,both,0
Kaiser Mail,142,26,76,4,-1,1,-4,-3,3,blademaster,both,0
Kaiser Vambraces,142,26,76,4,-1,1,-4,-3,3,blademaster,both,0
Kaiser Tassets,142,26,76,4,-1,1,-4,-3,3,blademaster,both,1
Kaiser Greaves,142,26,76,4,-1,1,-4,-3,3,blademaster,both,1
Skeletal Skull,143,26,76,-1,-1,-1,-1,-2,3,blademaster,both,1
Skeletal Sternum,143,26,76,-1,-1,-1,-1,-2,3,blademaster,both,1
Skeletal Humerus,143,26,76,-1,-1,-1,-1,-2,3,blademaster,both,1
Skeletal Hipbone,143,26,76,-1,-1,-1,-1,-2,3,blademaster,both,1
Skeletal Femur,143,26,76,-1,-1,-1,-1,-2,3,blademaster,both,1
Black Head,144,24,74,2,2,2,2,-5,3,blademaster,both,0
Black Hide,144,24,74,2,2,2,2,-5,3,blademaster,both,1
Black Claw,144,24,74,2,2,2,2,-5,3,blademaster,both,0
Black Spine,144,24,74,2,2,2,2,-5,3,blademaster,both,0
Black Feet,144,24,74,2,2,2,2,-5,3,blademaster,both,1
Black Belt Helm,145,22,72,1,1,1,1,1,3,blademaster,both,3
Black Belt Mail,145,22,72,1,1,1,1,1,3,blademaster,both,0
Black Belt Braces,145,22,72,1,1,1,1,1,3,blademaster,both,0
Black Belt Tassets,145,22,72,1,1,1,1,1,3,blademaster,both,0
Black Belt Greaves,145,22,72,1,1,1,1,1,3,blademaster,both,0
Guild Bard Lobos,146,20,70,0,0,0,0,0,3,blademaster,male,1
Guild Bard Bolero,146,20,70,0,0,0,0,0,3,blademaster,male,0
Guild Bard Braces,146,20,70,0,0,0,0,0,3,blademaster,male,1
Guild Bard Coil,146,20,70,0,0,0,0,0,3,blademaster,male,1
Guild Bard Boots,146,20,70,0,0,0,0,0,3,blademaster,male,1
Maiden's Hat,147,20,70,0,0,0,0,0,3,blademaster,female,1
Maiden's Suit,147,20,70,0,0,0,0,0,3,blademaster,female,0
Maiden's Gloves,147,20,70,0,0,0,0,0,3,blademaster,female,1
Maiden's Skirt,147,20,70,0,0,0,0,0,3,blademaster,female,1
Maiden's Socks,147,20,70,0,0,0,0,0,3,blademaster,female,1
Helper Hood,148,20,70,0,0,0,0,0,3,blademaster,female,1
Helper Suit,148,20,70,0,0,0,0,0,3,blademaster,female,1
Helper Sleeves,148,20,70,0,0,0,0,0,3,blademaster,female,1
Helper Skirt,148,20,70,0,0,0,0,0,3,blademaster,female,1
Helper Socks,148,20,70,0,0,0,0,0,3,blademaster,female,1
Dianthus Cap,149,20,70,0,0,0,0,0,3,blademaster,female,1
Dianthus Jacket,149,20,70,0,0,0,0,0,3,blademaster,female,0
Dianthus Sleeves,149,20,70,0,0,0,0,0,3,blademaster,female,1
Dianthus Skirt,149,20,70,0,0,0,0,0,3,blademaster,female,1
Dianthus Pants,149,20,70,0,0,0,0,0,3,blademaster,female,1
Gourmew Toque,150,22,72,1,1,1,1,1,3,blademaster,male,3
Gourmew Suit,150,22,72,1,1,1,1,1,3,blademaster,male,0
Gourmew Gloves,150,22,72,1,1,1,1,1,3,blademaster,male,0
Gourmew Sarong,150,22,72,1,1,1,1,1,3,blademaster,male,0
Gourmew Boots,150,22,72,1,1,1,1,1,3,blademaster,male,2
Gourmew Toque,151,22,72,1,1,1,1,1,3,blademaster,female,3
Gourmew Suit,151,22,72,1,1,1,1,1,3,blademaster,female,0
Gourmew Gloves,151,22,72,1,1,1,1,1,3,blademaster,female,0
Gourmew Sarong,151,22,72,1,1,1,1,1,3,blademaster,female,0
Gourmew Boots,151,22,72,1,1,1,1,1,3,blademaster,female,2
Vaik Cap,151,10,35,0,-1,-2,4,0,3,gunner,both,2
Vaik Vest,151,10,35,0,-1,-2,4,0,3,gunner,both,2
Vaik Guards,151,10,35,0,-1,-2,4,0,3,gunner,both,1
Vaik Coat,151,10,35,0,-1,-2,4,0,3,gunner,both,2
Vaik Leggings,151,10,35,0,-1,-2,4,0,3,gunner,both,1
Skull Mask,152,7,32,-3,-3,-3,-3,4,3,gunner,both,0
Aelucanth Clypeus,153,10,35,-2,-2,3,0,3,3,gunner,male,1
Aelucanth Pleuron,153,10,35,-2,-2,3,0,3,3,gunner,male,1
Aelucanth Manus,153,10,35,-2,-2,3,0,3,3,gunner,male,1
Aelucanth Alae,153,10,35,-2,-2,3,0,3,3,gunner,male,0
Aelucanth Tarsi,153,10,35,-2,-2,3,0,3,3,gunner,male,1
Rhopessa Clypeus,154,10,35,-2,-2,3,0,3,3,gunner,female,1
Rhopessa Pleuron,154,10,35,-2,-2,3,0,3,3,gunner,female,1
Rhopessa Manus,154,10,35,-2,-2,3,0,3,3,gunner,female,1
Rhopessa Alae,154,10,35,-2,-2,3,0,3,3,gunner,female,0
Rhopessa Tarsi,154,10,35,-2,-2,3,0,3,3,gunner,female,1
Artian Vest,155,12,37,3,2,-2,-2,3,3,gunner,both,1
Artian Guards,155,12,37,3,2,-2,-2,3,3,gunner,both,1
Artian Leggings,155,12,37,3,2,-2,-2,3,3,gunner,both,0
Garuga Cap,156,11,36,3,0,2,-1,0,3,gunner,both,0
Garuga Vest,156,11,36,3,0,2,-1,0,3,gunner,both,0
Garuga Guards,156,11,36,3,0,2,-1,0,3,gunner,both,0
Garuga Coat,156,11,36,3,0,2,-1,0,3,gunner,both,1
Garuga Leggings,156,11,36,3,0,2,-1,0,3,gunner,both,1
Uragaan Cap,157,13,38,4,-1,0,-4,-2,3,gunner,both,0
Uragaan Vest,157,13,38,4,-1,0,-4,-2,3,gunner,both,0
Uragaan Guards,157,13,38,4,-1,0,-4,-2,3,gunner,both,2
Uragaan Coat,157,13,38,4,-1,0,-4,-2,3,gunner,both,1
Uragaan Leggings,157,13,38,4,-1,0,-4,-2,3,gunner,both,1
Rathalos Cap,158,12,37,5,0,-2,0,-4,3,gunner,both,0
Rathalos Vest,158,12,37,5,0,-2,0,-4,3,gunner,both,1
Rathalos Guards,158,12,37,5,0,-2,0,-4,3,gunner,both,0
Rathalos Coat,158,12,37,5,0,-2,0,-4,3,gunner,both,2
Rathalos Leggings,158,12,37,5,0,-2,0,-4,3,gunner,both,0
Lagiacrus Cap,159,12,37,-3,-1,5,2,-2,3,gunner,both,1
Lagiacrus Vest,159,12,37,-3,-1,5,2,-2,3,gunner,both,2
Lagiacrus Guards,159,12,37,-3,-1,5,2,-2,3,gunner,both,0
