chance,map,area,rank,node,appear_chance,min,max,name,amount,item
20,J. Frontier,4,low,7,70,3,5,Mystery Bone,2,
13,J. Frontier,4,low,7,70,3,5,Monster Bone S,1,
30,J. Frontier,4,low,8,30,3,5,Bone Husk,2,
25,J. Frontier,4,low,8,30,3,5,Mystery Bone,2,
20,J. Frontier,4,low,8,30,3,5,Fossilized Bone,1,
15,J. Frontier,4,low,8,30,3,5,Mystery Bone,1,
10,J. Frontier,4,low,8,30,3,5,Monster Bone S,1,
45,J. Frontier,4,low,9,70,3,5,Antidote Herb,1,
30,J. Frontier,4,low,9,70,3,5,Herb,1,
20,J. Frontier,4,low,9,70,3,5,Unique Fern,1,
5,J. Frontier,4,low,9,70,3,5,Felvine,1,
36,J. Frontier,4,low,10,30,4,6,Sap Plant,2,
23,J. Frontier,4,low,10,30,4,6,Unique Fern,1,
18,J. Frontier,4,low,10,30,4,6,Ivy,1,
15,J. Frontier,4,low,10,30,4,6,Unique Fern,2,
8,J. Frontier,4,low,10,30,4,6,Snow Herb,1,
87,J. Frontier,4,high,1,,4,6,Honey,1,
8,J. Frontier,4,high,1,,4,6,Snakebee Larva,1,
5,J. Frontier,4,high,1,,4,6,Insect Husk,1,
35,J. Frontier,4,high,2,,3,5,Blue Mushroom,1,
20,J. Frontier,4,high,2,,3,5,Nitroshroom,1,
15,J. Frontier,4,high,2,,3,5,Blue Mushroom,2,
15,J. Frontier,4,high,2,,3,5,Mopeshroom,1,
15,J. Frontier,4,high,2,,3,5,Exciteshroom,1,
50,J. Frontier,4,high,3,,3,5,Unique Mushroom,1,
25,J. Frontier,4,high,3,,3,5,Mopeshroom,1,
20,J. Frontier,4,high,3,,3,5,Exciteshroom,1,
5,J. Frontier,4,high,3,,3,5,Choice Mushroom,1,
30,J. Frontier,4,high,4,,3,4,Herb,1,
20,J. Frontier,4,high,4,,3,4,Herb,2,
20,J. Frontier,4,high,4,,3,4,Antidote Herb,1,
20,J. Frontier,4,high,4,,3,4,Unique Fern,1,
5,J. Frontier,4,high,4,,3,4,Felvine,1,
5,J. Frontier,4,high,4,,3,4,Choice Fern,1,
25,J. Frontier,4,high,5,80,2,4,Carpenterbug,1,
20,J. Frontier,4,high,5,80,2,4,Flashbug,1,
20,J. Frontier,4,high,5,80,2,4,King Scarab,1,
15,J. Frontier,4,high,5,80,2,4,Immortal Moth,1,
10,J. Frontier,4,high,5,80,2,4,Hercudrome,1,
5,J. Frontier,4,high,5,80,2,4,Worm,2,
5,J. Frontier,4,high,5,80,2,4,Thunderbug,1,
20,J. Frontier,4,high,6,20,3,5,Godbug,1,
15,J. Frontier,4,high,6,20,3,5,Bitterbug,1,
15,J. Frontier,4,high,6,20,3,5,Hercudrome,1,
15,J. Frontier,4,high,6,20,3,5,King Scarab,1,
15,J. Frontier,4,high,6,20,3,5,Large Immortal Moth,1,
10,J. Frontier,4,high,6,20,3,5,Flashbug,1,
10,J. Frontier,4,high,6,20,3,5,Thunderbug,1,
25,J. Frontier,4,high,7,70,3,5,Mystery Bone,1,
22,J. Frontier,4,high,7,70,3,5,Fossilized Bone,1,
20,J. Frontier,4,high,7,70,3,5,Bone Husk,1,
20,J. Frontier,4,high,7,70,3,5,Mystery Bone,2,
13,J. Frontier,4,high,7,70,3,5,Monster Bone S,1,
30,J. Frontier,4,high,8,30,3,5,Bone Husk,2,
25,J. Frontier,4,high,8,30,3,5,Mystery Bone,2,
20,J. Frontier,4,high,8,30,3,5,Fossilized Bone,1,
15,J. Frontier,4,high,8,30,3,5,Mystery Bone,1,
10,J. Frontier,4,high,8,30,3,5,Monster Bone S,1,
35,J. Frontier,4,high,9,70,3,5,Antidote Herb,1,
30,J. Frontier,4,high,9,70,3,5,Herb,1,
25,J. Frontier,4,high,9,70,3,5,Unique Fern,1,
5,J. Frontier,4,high,9,70,3,5,Felvine,1,
5,J. Frontier,4,high,9,70,3,5,Choice Fern,1,
30,J. Frontier,4,high,10,30,4,6,Sap Plant,2,
18,J. Frontier,4,high,10,30,4,6,Ivy,1,
15,J. Frontier,4,high,10,30,4,6,Unique Fern,2,
15,J. Frontier,4,high,10,30,4,6,Choice Fern,1,
14,J. Frontier,4,high,10,30,4,6,Unique Fern,1,
8,J. Frontier,4,high,10,30,4,6,Snow Herb,1,
87,J. Frontier,4,g,1,,4,6,Honey,1,
8,J. Frontier,4,g,1,,4,6,Snakebee Larva,1,
5,J. Frontier,4,g,1,,4,6,Insect Husk,1,
35,J. Frontier,4,g,2,,3,5,Blue Mushroom,1,
20,J. Frontier,4,g,2,,3,5,Nitroshroom,1,
15,J. Frontier,4,g,2,,3,5,Blue Mushroom,2,
15,J. Frontier,4,g,2,,3,5,Mopeshroom,1,
15,J. Frontier,4,g,2,,3,5,Exciteshroom,1,
50,J. Frontier,4,g,3,,3,5,Unique Mushroom,1,
25,J. Frontier,4,g,3,,3,5,Mopeshroom,1,
20,J. Frontier,4,g,3,,3,5,Exciteshroom,1,
5,J. Frontier,4,g,3,,3,5,Choice Mushroom,1,
30,J. Frontier,4,g,4,,3,4,Herb,1,
20,J. Frontier,4,g,4,,3,4,Herb,2,
20,J. Frontier,4,g,4,,3,4,Antidote Herb,1,
20,J. Frontier,4,g,4,,3,4,Unique Fern,1,
5,J. Frontier,4,g,4,,3,4,Felvine,1,
5,J. Frontier,4,g,4,,3,4,Choice Fern,1,
25,J. Frontier,4,g,5,80,2,4,Hercudrome,2,
25,J. Frontier,4,g,5,80,2,4,King Scarab,1,
20,J. Frontier,4,g,5,80,2,4,Emperor Hopper,1,
15,J. Frontier,4,g,5,80,2,4,Rare Scarab,1,
15,J. Frontier,4,g,5,80,2,4,Immortal Moth,1,
30,J. Frontier,4,g,6,20,3,5,Rare Scarab,1,
25,J. Frontier,4,g,6,20,3,5,King Scarab,1,
25,J. Frontier,4,g,6,20,3,5,Emperor Hopper,1,
20,J. Frontier,4,g,6,20,3,5,Large Immortal Moth,1,
25,J. Frontier,4,g,7,70,3,5,Mystery Bone,1,
22,J. Frontier,4,g,7,70,3,5,Fossilized Bone,1,
20,J. Frontier,4,g,7,70,3,5,Bone Husk,1,
20,J. Frontier,4,g,7,70,3,5,Mystery Bone,2,
13,J. Frontier,4,g,7,70,3,5,Monster Bone S,1,
30,J. Frontier,4,g,8,30,3,5,Bone Husk,2,
25,J. Frontier,4,g,8,30,3,5,Mystery Bone,2,
20,J. Frontier,4,g,8,30,3,5,Fossilized Bone,1,
15,J. Frontier,4,g,8,30,3,5,Mystery Bone,1,
10,J. Frontier,4,g,8,30,3,5,Monster Bone M,1,
35,J. Frontier,4,g,9,70,3,5,Antidote Herb,1,
30,J. Frontier,4,g,9,70,3,5,Herb,1,
25,J. Frontier,4,g,9,70,3,5,Unique Fern,1,
5,J. Frontier,4,g,9,70,3,5,Felvine,1,
5,J. Frontier,4,g,9,70,3,5,Choice Fern,1,
30,J. Frontier,4,g,10,30,4,6,Sap Plant,2,
18,J. Frontier,4,g,10,30,4,6,Ivy,1,
15,J. Frontier,4,g,10,30,4,6,Unique Fern,2,
15,J. Frontier,4,g,10,30,4,6,Choice Fern,1,
14,J. Frontier,4,g,10,30,4,6,Unique Fern,1,
8,J. Frontier,4,g,10,30,4,6,Snow Herb,1,
31,J. Frontier,5,low,1,,4,6,Power Jelly,1,
31,J. Frontier,5,low,1,,4,6,Heavy Jelly,1,
31,J. Frontier,5,low,1,,4,6,Speed Jelly,1,
7,J. Frontier,5,low,1,,4,6,Larval Extract,1,
45,J. Frontier,5,low,2,,3,5,Ration,1,
40,J. Frontier,5,low,2,,3,5,Paintball,1,
15,J. Frontier,5,low,2,,3,5,Throwing Knife,1,
87,J. Frontier,5,low,3,,1,1,Honey,1,
8,J. Frontier,5,low,3,,1,1,Snakebee Larva,1,
5,J. Frontier,5,low,3,,1,1,Insect Husk,1,
45,J. Frontier,5,low,4,70,3,5,Iron Ore,1,
20,J. Frontier,5,low,4,70,3,5,Stone,1,
20,J. Frontier,5,low,4,70,3,5,Earth Crystal,1,
15,J. Frontier,5,low,4,70,3,5,Dragon Amber Piece,1,
35,J. Frontier,5,low,5,30,4,6,Earth Crystal,1,
25,J. Frontier,5,low,5,30,4,6,Iron Ore,1,
20,J. Frontier,5,low,5,30,4,6,Machalite Ore,1,
20,J. Frontier,5,low,5,30,4,6,Dragon Amber Piece,1,
25,J. Frontier,5,low,6,80,3,5,Nulberry,1,
25,J. Frontier,5,low,6,80,3,5,Needleberry,1,
20,J. Frontier,5,low,6,80,3,5,Paintberry,1,
15,J. Frontier,5,low,6,80,3,5,Scatternut,1,
15,J. Frontier,5,low,6,80,3,5,Latchberry,1,
35,J. Frontier,5,low,7,20,3,5,Latchberry,1,
25,J. Frontier,5,low,7,20,3,5,Nulberry,1,
20,J. Frontier,5,low,7,20,3,5,Paintberry,2,
15,J. Frontier,5,low,7,20,3,5,Scatternut,1,
5,J. Frontier,5,low,7,20,3,5,Insect Husk,1,
35,J. Frontier,5,low,8,80,3,5,Old Pickaxe,1,
35,J. Frontier,5,low,8,80,3,5,Paintball,1,
30,J. Frontier,5,low,8,80,3,5,Throwing Knife,1,
40,J. Frontier,5,low,9,20,3,5,Ration,1,
25,J. Frontier,5,low,9,20,3,5,Old Pickaxe,1,
20,J. Frontier,5,low,9,20,3,5,Paintball,1,
15,J. Frontier,5,low,9,20,3,5,Throwing Knife,1,
29,J. Frontier,5,high,1,,4,6,Power Jelly,1,
29,J. Frontier,5,high,1,,4,6,Heavy Jelly,1,
29,J. Frontier,5,high,1,,4,6,Speed Jelly,1,
7,J. Frontier,5,high,1,,4,6,Larval Extract,1,
6,J. Frontier,5,high,1,,4,6,Paralarval Extract,1,
45,J. Frontier,5,high,2,,3,5,Ration,1,
40,J. Frontier,5,high,2,,3,5,Paintball,1,
15,J. Frontier,5,high,2,,3,5,Throwing Knife,1,
87,J. Frontier,5,high,3,,1,1,Honey,1,
8,J. Frontier,5,high,3,,1,1,Snakebee Larva,1,
5,J. Frontier,5,high,3,,1,1,Insect Husk,1,
100,J. Frontier,5,high,4,,2,3,Burned Husk,1,
25,J. Frontier,5,high,5,70,3,5,Dragonite Ore,1,
15,J. Frontier,5,high,5,70,3,5,Iron Ore,1,
15,J. Frontier,5,high,5,70,3,5,Earth Crystal,1,
10,J. Frontier,5,high,5,70,3,5,Machalite Ore,1,
10,J. Frontier,5,high,5,70,3,5,Adv Armor Sphere,1,
10,J. Frontier,5,high,5,70,3,5,Dragon Amber Piece,1,
5,J. Frontier,5,high,5,70,3,5,Carbalite Ore,1,
5,J. Frontier,5,high,5,70,3,5,Sunspire Jewel,1,
5,J. Frontier,5,high,5,70,3,5,Mystery Charm,1,
25,J. Frontier,5,high,6,30,4,6,Dragon Amber Chunk,1,
20,J. Frontier,5,high,6,30,4,6,Carbalite Ore,1,
20,J. Frontier,5,high,6,30,4,6,Sunspire Jewel,1,
15,J. Frontier,5,high,6,30,4,6,Adv Armor Sphere,1,
10,J. Frontier,5,high,6,30,4,6,Mystery Charm,1,
5,J. Frontier,5,high,6,30,4,6,Dragonite Ore,1,
5,J. Frontier,5,high,6,30,4,6,Shining Charm,1,
25,J. Frontier,5,high,7,80,3,5,Nulberry,1,
25,J. Frontier,5,high,7,80,3,5,Needleberry,1,
20,J. Frontier,5,high,7,80,3,5,Paintberry,1,
15,J. Frontier,5,high,7,80,3,5,Scatternut,1,
15,J. Frontier,5,high,7,80,3,5,Latchberry,1,
35,J. Frontier,5,high,8,20,3,5,Latchberry,1,
25,J. Frontier,5,high,8,20,3,5,Nulberry,1,
20,J. Frontier,5,high,8,20,3,5,Paintberry,2,
15,J. Frontier,5,high,8,20,3,5,Scatternut,1,
5,J. Frontier,5,high,8,20,3,5,Insect Husk,1,
35,J. Frontier,5,high,9,80,3,5,Old Pickaxe,1,
35,J. Frontier,5,high,9,80,3,5,Paintball,1,
30,J. Frontier,5,high,9,80,3,5,Throwing Knife,1,
40,J. Frontier,5,high,10,20,3,5,Ration,1,
25,J. Frontier,5,high,10,20,3,5,Old Pickaxe,1,
20,J. Frontier,5,high,10,20,3,5,Paintball,1,
15,J. Frontier,5,high,10,20,3,5,Throwing Knife,1,
25,J. Frontier,5,g,1,,4,6,Power Jelly,1,
25,J. Frontier,5,g,1,,4,6,Heavy Jelly,1,
25,J. Frontier,5,g,1,,4,6,Speed Jelly,1,
15,J. Frontier,5,g,1,,4,6,Paralarval Extract,1,
10,J. Frontier,5,g,1,,4,6,Larval Extract,1,
45,J. Frontier,5,g,2,,3,5,Ration,1,
40,J. Frontier,5,g,2,,3,5,Paintball,1,
15,J. Frontier,5,g,2,,3,5,Throwing Knife,1,
87,J. Frontier,5,g,3,,1,1,Honey,1,
8,J. Frontier,5,g,3,,1,1,Snakebee Larva,1,
5,J. Frontier,5,g,3,,1,1,Insect Husk,1,
100,J. Frontier,5,g,4,,2,3,Burned Husk,1,
20,J. Frontier,5,g,5,70,3,5,Carbalite Ore,1,
15,J. Frontier,5,g,5,70,3,5,Dragonite Ore,2,
15,J. Frontier,5,g,5,70,3,5,Eltalite Ore,1,
10,J. Frontier,5,g,5,70,3,5,Fucium Ore,1,
10,J. Frontier,5,g,5,70,3,5,Lazurite Jewel,1,
10,J. Frontier,5,g,5,70,3,5,Hard Armor Sphere,1,
10,J. Frontier,5,g,5,70,3,5,Shining Charm,1,
10,J. Frontier,5,g,5,70,3,5,Dragon Amber Piece,1,
25,J. Frontier,5,g,6,30,4,6,Eltalite Ore,1,
20,J. Frontier,5,g,6,30,4,6,Hard Armor Sphere,1,
20,J. Frontier,5,g,6,30,4,6,Dragon Amber Chunk,1,
15,J. Frontier,5,g,6,30,4,6,Lazurite Jewel,1,
15,J. Frontier,5,g,6,30,4,6,Timeworn Charm,1,
5,J. Frontier,5,g,6,30,4,6,Carbalite Ore,1,
25,J. Frontier,5,g,7,80,3,5,Nulberry,1,
25,J. Frontier,5,g,7,80,3,5,Needleberry,1,
20,J. Frontier,5,g,7,80,3,5,Paintberry,1,
15,J. Frontier,5,g,7,80,3,5,Scatternut,1,
15,J. Frontier,5,g,7,80,3,5,Latchberry,1,
35,J. Frontier,5,g,8,20,3,5,Latchberry,1,
25,J. Frontier,5,g,8,20,3,5,Nulberry,1,
20,J. Frontier,5,g,8,20,3,5,Paintberry,2,
15,J. Frontier,5,g,8,20,3,5,Scatternut,1,
5,J. Frontier,5,g,8,20,3,5,Insect Husk,1,
35,J. Frontier,5,g,9,80,3,5,Old Pickaxe,1,
35,J. Frontier,5,g,9,80,3,5,Paintball,1,
30,J. Frontier,5,g,9,80,3,5,Throwing Knife,1,
40,J. Frontier,5,g,10,20,3,5,Ration,1,
25,J. Frontier,5,g,10,20,3,5,Old Pickaxe,1,
20,J. Frontier,5,g,10,20,3,5,Paintball,1,
15,J. Frontier,5,g,10,20,3,5,Throwing Knife,1,
70,J. Frontier,6,low,1,,3,5,Nulberry,1,
25,J. Frontier,6,low,1,,3,5,Scatternut,1,
5,J. Frontier,6,low,1,,3,5,Insect Husk,1,
60,J. Frontier,6,low,2,,6,8,Dung,1,
30,J. Frontier,6,low,2,,6,8,Dung,2,
5,J. Frontier,6,low,2,,6,8,Bone Husk,1,
5,J. Frontier,6,low,2,,6,8,Mystery Bone,1,
40,J. Frontier,6,low,3,,3,4,Ivy,1,
30,J. Frontier,6,low,3,,3,4,Unique Fern,1,
20,J. Frontier,6,low,3,,3,4,Sap Plant,1,
10,J. Frontier,6,low,3,,3,4,Snow Herb,1,
87,J. Frontier,6,low,4,,1,1,Honey,1,
8,J. Frontier,6,low,4,,1,1,Snakebee Larva,1,
5,J. Frontier,6,low,4,,1,1,Insect Husk,1,
45,J. Frontier,6,low,5,70,3,5,Antidote Herb,1,
30,J. Frontier,6,low,5,70,3,5,Herb,1,
20,J. Frontier,6,low,5,70,3,5,Unique Fern,1,
5,J. Frontier,6,low,5,70,3,5,Felvine,1,
36,J. Frontier,6,low,6,30,4,6,Sap Plant,2,
23,J. Frontier,6,low,6,30,4,6,Unique Fern,1,
18,J. Frontier,6,low,6,30,4,6,Ivy,1,
15,J. Frontier,6,low,6,30,4,6,Unique Fern,2,
8,J. Frontier,6,low,6,30,4,6,Snow Herb,1,
25,J. Frontier,6,low,7,80,3,5,Nulberry,1,
25,J. Frontier,6,low,7,80,3,5,Needleberry,1,
20,J. Frontier,6,low,7,80,3,5,Paintberry,1,
15,J. Frontier,6,low,7,80,3,5,Scatternut,1,
15,J. Frontier,6,low,7,80,3,5,Latchberry,1,
35,J. Frontier,6,low,8,20,3,5,Latchberry,1,
25,J. Frontier,6,low,8,20,3,5,Nulberry,1,
20,J. Frontier,6,low,8,20,3,5,Paintberry,2,
15,J. Frontier,6,low,8,20,3,5,Scatternut,1,
5,J. Frontier,6,low,8,20,3,5,Insect Husk,1,
25,J. Frontier,6,low,9,80,3,5,Nulberry,1,
25,J. Frontier,6,low,9,80,3,5,Needleberry,1,
20,J. Frontier,6,low,9,80,3,5,Paintberry,1,
15,J. Frontier,6,low,9,80,3,5,Scatternut,1,
15,J. Frontier,6,low,9,80,3,5,Latchberry,1,
35,J. Frontier,6,low,10,20,3,5,Latchberry,1,
25,J. Frontier,6,low,10,20,3,5,Nulberry,1,
20,J. Frontier,6,low,10,20,3,5,Paintberry,2,
15,J. Frontier,6,low,10,20,3,5,Scatternut,1,
5,J. Frontier,6,low,10,20,3,5,Insect Husk,1,
25,J. Frontier,6,low,11,80,3,5,Power Jelly,1,
25,J. Frontier,6,low,11,80,3,5,Heavy Jelly,1,
25,J. Frontier,6,low,11,80,3,5,Speed Jelly,1,
20,J. Frontier,6,low,11,80,3,5,Felvine,1,
5,J. Frontier,6,low,11,80,3,5,Larval Extract,1,
28,J. Frontier,6,low,12,20,3,5,Power Jelly,1,
28,J. Frontier,6,low,12,20,3,5,Heavy Jelly,1,
28,J. Frontier,6,low,12,20,3,5,Speed Jelly,1,
16,J. Frontier,6,low,12,20,3,5,Larval Extract,1,
70,J. Frontier,6,high,1,,3,5,Nulberry,1,
25,J. Frontier,6,high,1,,3,5,Scatternut,1,
5,J. Frontier,6,high,1,,3,5,Insect Husk,1,
60,J. Frontier,6,high,2,,6,8,Dung,2,
30,J. Frontier,6,high,2,,6,8,Dung,1,
5,J. Frontier,6,high,2,,6,8,Bone Husk,1,
5,J. Frontier,6,high,2,,6,8,Mystery Bone,1,
40,J. Frontier,6,high,3,,3,4,Ivy,1,
25,J. Frontier,6,high,3,,3,4,Unique Fern,1,
20,J. Frontier,6,high,3,,3,4,Sap Plant,1,
10,J. Frontier,6,high,3,,3,4,Snow Herb,1,
5,J. Frontier,6,high,3,,3,4,Choice Fern,1,
87,J. Frontier,6,high,4,,1,1,Honey,1,
8,J. Frontier,6,high,4,,1,1,Snakebee Larva,1,
5,J. Frontier,6,high,4,,1,1,Insect Husk,1,
100,J. Frontier,6,high,5,,2,3,Burned Husk,1,
35,J. Frontier,6,high,6,70,3,5,Antidote Herb,1,
30,J. Frontier,6,high,6,70,3,5,Herb,1,
25,J. Frontier,6,high,6,70,3,5,Unique Fern,1,
5,J. Frontier,6,high,6,70,3,5,Felvine,1,
5,J. Frontier,6,high,6,70,3,5,Choice Fern,1,
30,J. Frontier,6,high,7,30,4,6,Sap Plant,2,
18,J. Frontier,6,high,7,30,4,6,Ivy,1,
15,J. Frontier,6,high,7,30,4,6,Unique Fern,2,
15,J. Frontier,6,high,7,30,4,6,Choice Fern,1,
14,J. Frontier,6,high,7,30,4,6,Unique Fern,1,
8,J. Frontier,6,high,7,30,4,6,Snow Herb,1,
25,J. Frontier,6,high,8,80,3,5,Nulberry,1,
25,J. Frontier,6,high,8,80,3,5,Needleberry,1,
20,J. Frontier,6,high,8,80,3,5,Paintberry,1,
15,J. Frontier,6,high,8,80,3,5,Scatternut,1,
15,J. Frontier,6,high,8,80,3,5,Latchberry,1,
35,J. Frontier,6,high,9,20,3,5,Latchberry,1,
25,J. Frontier,6,high,9,20,3,5,Nulberry,1,
20,J. Frontier,6,high,9,20,3,5,Paintberry,2,
15,J. Frontier,6,high,9,20,3,5,Scatternut,1,
5,J. Frontier,6,high,9,20,3,5,Insect Husk,1,
25,J. Frontier,6,high,10,80,3,5,Nulberry,1,
25,J. Frontier,6,high,10,80,3,5,Needleberry,1,
20,J. Frontier,6,high,10,80,3,5,Paintberry,1,
15,J. Frontier,6,high,10,80,3,5,Scatternut,1,
15,J. Frontier,6,high,10,80,3,5,Latchberry,1,
35,J. Frontier,6,high,11,20,3,5,Latchberry,1,
25,J. Frontier,6,high,11,20,3,5,Nulberry,1,
20,J. Frontier,6,high,11,20,3,5,Paintberry,2,
15,J. Frontier,6,high,11,20,3,5,Scatternut,1,
5,J. Frontier,6,high,11,20,3,5,Insect Husk,1,
29,J. Frontier,6,high,12,80,3,5,Power Jelly,1,
29,J. Frontier,6,high,12,80,3,5,Heavy Jelly,1,
29,J. Frontier,6,high,12,80,3,5,Speed Jelly,1,
8,J. Frontier,6,high,12,80,3,5,Felvine,1,
5,J. Frontier,6,high,12,80,3,5,Larval Extract,1,
23,J. Frontier,6,high,13,20,3,5,Power Jelly,1,
23,J. Frontier,6,high,13,20,3,5,Heavy Jelly,1,
23,J. Frontier,6,high,13,20,3,5,Speed Jelly,1,
16,J. Frontier,6,high,13,20,3,5,Larval Extract,1,
15,J. Frontier,6,high,13,20,3,5,Paralarval Extract,1,
70,J. Frontier,6,g,1,,3,5,Nulberry,1,
25,J. Frontier,6,g,1,,3,5,Scatternut,1,
5,J. Frontier,6,g,1,,3,5,Insect Husk,1,
60,J. Frontier,6,g,2,,6,8,Dung,2,
30,J. Frontier,6,g,2,,6,8,Dung,1,
5,J. Frontier,6,g,2,,6,8,Bone Husk,1,
5,J. Frontier,6,g,2,,6,8,Mystery Bone,1,
40,J. Frontier,6,g,3,,3,4,Ivy,1,
25,J. Frontier,6,g,3,,3,4,Unique Fern,1,
20,J. Frontier,6,g,3,,3,4,Sap Plant,1,
10,J. Frontier,6,g,3,,3,4,Snow Herb,1,
5,J. Frontier,6,g,3,,3,4,Choice Fern,1,
87,J. Frontier,6,g,4,,1,1,Honey,1,
8,J. Frontier,6,g,4,,1,1,Snakebee Larva,1,
5,J. Frontier,6,g,4,,1,1,Insect Husk,1,
100,J. Frontier,6,g,5,,2,3,Burned Husk,1,
35,J. Frontier,6,g,6,70,3,5,Antidote Herb,1,
30,J. Frontier,6,g,6,70,3,5,Herb,1,
25,J. Frontier,6,g,6,70,3,5,Unique Fern,1,
5,J. Frontier,6,g,6,70,3,5,Felvine,1,
5,J. Frontier,6,g,6,70,3,5,Choice Fern,1,
30,J. Frontier,6,g,7,30,4,6,Sap Plant,2,
18,J. Frontier,6,g,7,30,4,6,Ivy,1,
15,J. Frontier,6,g,7,30,4,6,Unique Fern,2,
15,J. Frontier,6,g,7,30,4,6,Choice Fern,1,
14,J. Frontier,6,g,7,30,4,6,Unique Fern,1,
8,J. Frontier,6,g,7,30,4,6,Snow Herb,1,
25,J. Frontier,6,g,8,80,3,5,Nulberry,1,
25,J. Frontier,6,g,8,80,3,5,Needleberry,1,
20,J. Frontier,6,g,8,80,3,5,Paintberry,1,
15,J. Frontier,6,g,8,80,3,5,Scatternut,1,
15,J. Frontier,6,g,8,80,3,5,Latchberry,1,
35,J. Frontier,6,g,9,20,3,5,Latchberry,1,
25,J. Frontier,6,g,9,20,3,5,Nulberry,1,
20,J. Frontier,6,g,9,20,3,5,Paintberry,2,
15,J. Frontier,6,g,9,20,3,5,Scatternut,1,
5,J. Frontier,6,g,9,20,3,5,Insect Husk,1,
25,J. Frontier,6,g,10,80,3,5,Nulberry,1,
25,J. Frontier,6,g,10,80,3,5,Needleberry,1,
20,J. Frontier,6,g,10,80,3,5,Paintberry,1,
15,J. Frontier,6,g,10,80,3,5,Scatternut,1,
15,J. Frontier,6,g,10,80,3,5,Latchberry,1,
35,J. Frontier,6,g,11,20,3,5,Latchberry,1,
25,J. Frontier,6,g,11,20,3,5,Nulberry,1,
20,J. Frontier,6,g,11,20,3,5,Paintberry,2,
15,J. Frontier,6,g,11,20,3,5,Scatternut,1,
5,J. Frontier,6,g,11,20,3,5,Insect Husk,1,
25,J. Frontier,6,g,12,80,3,5,Power Jelly,1,
25,J. Frontier,6,g,12,80,3,5,Heavy Jelly,1,
25,J. Frontier,6,g,12,80,3,5,Speed Jelly,1,
20,J. Frontier,6,g,12,80,3,5,Larval Extract,1,
5,J. Frontier,6,g,12,80,3,5,Felvine,1,
30,J. Frontier,6,g,13,20,3,5,Larval Extract,1,
25,J. Frontier,6,g,13,20,3,5,Paralarval Extract,1,
15,J. Frontier,6,g,13,20,3,5,Power Jelly,1,
15,J. Frontier,6,g,13,20,3,5,Heavy Jelly,1,
15,J. Frontier,6,g,13,20,3,5,Speed Jelly,1,
95,J. Frontier,7,low,1,,,,Wyvern Egg,1,∞
5,J. Frontier,7,low,1,,,,Monster Bone S,1,∞
30,J. Frontier,7,low,2,,3,5,Bone Husk,1,
30,J. Frontier,7,low,2,,3,5,Mystery Bone,1,
20,J. Frontier,7,low,2,,3,5,Monster Bone S,1,
10,J. Frontier,7,low,2,,3,5,Mystery Bone,2,
10,J. Frontier,7,low,2,,3,5,Fossilized Bone,1,
40,J. Frontier,7,low,3,,4,6,Ivy,1,
30,J. Frontier,7,low,3,,4,6,Unique Fern,1,
20,J. Frontier,7,low,3,,4,6,Sap Plant,1,
10,J. Frontier,7,low,3,,4,6,Snow Herb,1,
45,J. Frontier,7,low,4,80,2,4,Unique Mushroom,1,
35,J. Frontier,7,low,4,80,2,4,Blue Mushroom,1,
12,J. Frontier,7,low,4,80,2,4,Blue Mushroom,2,
8,J. Frontier,7,low,4,80,2,4,Mopeshroom,1,
25,J. Frontier,7,low,5,20,2,4,Nitroshroom,1,
25,J. Frontier,7,low,5,20,2,4,Toadstool,1,
25,J. Frontier,7,low,5,20,2,4,Unique Mushroom,1,
15,J. Frontier,7,low,5,20,2,4,Blue Mushroom,2,
10,J. Frontier,7,low,5,20,2,4,Mopeshroom,1,
45,J. Frontier,7,low,6,70,3,5,Iron Ore,1,
20,J. Frontier,7,low,6,70,3,5,Stone,1,
20,J. Frontier,7,low,6,70,3,5,Earth Crystal,1,
15,J. Frontier,7,low,6,70,3,5,Dragon Amber Piece,1,
35,J. Frontier,7,low,7,30,4,6,Earth Crystal,1,
25,J. Frontier,7,low,7,30,4,6,Iron Ore,1,
20,J. Frontier,7,low,7,30,4,6,Machalite Ore,1,
20,J. Frontier,7,low,7,30,4,6,Dragon Amber Piece,1,
65,J. Frontier,7,low,8,,2,4,Immortal Moth,1,
25,J. Frontier,7,low,8,,2,4,Carpenterbug,1,
5,J. Frontier,7,low,8,,2,4,Godbug,1,
5,J. Frontier,7,low,8,,2,4,Thunderbug,1,
95,J. Frontier,7,high,1,,,,Wyvern Egg,1,∞
5,J. Frontier,7,high,1,,,,Monster Bone S,1,∞
30,J. Frontier,7,high,2,,3,5,Bone Husk,1,
30,J. Frontier,7,high,2,,3,5,Mystery Bone,1,
20,J. Frontier,7,high,2,,3,5,Monster Bone S,1,
10,J. Frontier,7,high,2,,3,5,Mystery Bone,2,
10,J. Frontier,7,high,2,,3,5,Fossilized Bone,1,
40,J. Frontier,7,high,3,,4,6,Ivy,1,
25,J. Frontier,7,high,3,,4,6,Unique Fern,1,
20,J. Frontier,7,high,3,,4,6,Sap Plant,1,
10,J. Frontier,7,high,3,,4,6,Snow Herb,1,
5,J. Frontier,7,high,3,,4,6,Choice Fern,1,
45,J. Frontier,7,high,4,80,2,4,Unique Mushroom,1,
35,J. Frontier,7,high,4,80,2,4,Blue Mushroom,1,
15,J. Frontier,7,high,4,80,2,4,Blue Mushroom,2,
5,J. Frontier,7,high,4,80,2,4,Choice Mushroom,1,
